"","Year","Month","Day","Hour","soil_temp","soil_mois"
"1","2020","1","1","0","275.073595912556","0.452989965765941"
"2","2020","1","1","1","274.991702579116","0.453014356342576"
"3","2020","1","1","2","274.7995880296","0.453053381265191"
"4","2020","1","1","3","274.482830796483","0.453077771841826"
"5","2020","1","1","4","274.359733270118","0.45310216241846"
"6","2020","1","1","5","274.028039517066","0.453116796764441"
"7","2020","1","1","6","273.887945261118","0.453131431110422"
"8","2020","1","1","7","273.56397729424","0.453141187341076"
"9","2020","1","1","8","273.200350291671","0.45315094357173"
"10","2020","1","1","9","272.810455616111","0.453141187341076"
"11","2020","1","1","10","273.875068950829","0.452858256652114"
"12","2020","1","1","11","274.716664591337","0.452433860618672"
"13","2020","1","1","12","276.780994656914","0.451746046357576"
"14","2020","1","1","13","279.014261913487","0.450892376175364"
"15","2020","1","1","14","280.554268624085","0.450048462223807"
"16","2020","1","1","15","281.001849169741","0.449438697807942"
"17","2020","1","1","16","281.051294201252","0.449302110578788"
"18","2020","1","1","17","279.288269796443","0.449331379270749"
"19","2020","1","1","18","277.219819311573","0.449355769847384"
"20","2020","1","1","19","276.486899729907","0.449389916654672"
"21","2020","1","1","20","275.733378051778","0.449414307231307"
"22","2020","1","1","21","275.428467024128","0.449443575923269"
"23","2020","1","1","22","274.545152138283","0.449516747653172"
"24","2020","1","1","23","274.494677001949","0.44953626011448"
"25","2020","1","2","0","274.111993060152","0.449555772575788"
"26","2020","1","2","1","273.943570921568","0.449565528806442"
"27","2020","1","2","2","273.903911885877","0.449585041267749"
"28","2020","1","2","3","273.71128228395","0.449594797498403"
"29","2020","1","2","4","273.55728161289","0.449589919383076"
"30","2020","1","2","5","273.549555826716","0.44959967561373"
"31","2020","1","2","6","273.389889579129","0.449604553729057"
"32","2020","1","2","7","273.303875826397","0.449604553729057"
"33","2020","1","2","8","273.452210920929","0.449594797498403"
"34","2020","1","2","9","272.718776286852","0.449570406921769"
"35","2020","1","2","10","273.282758677522","0.449570406921769"
"36","2020","1","2","11","273.536679516427","0.449170401464961"
"37","2020","1","2","12","274.400422410632","0.448575271395076"
"38","2020","1","2","13","276.413762287464","0.447892335249307"
"39","2020","1","2","14","278.194813526677","0.447194764757557"
"40","2020","1","2","15","278.893224596768","0.4467313438015"
"41","2020","1","2","16","279.486564974898","0.446628903379634"
"42","2020","1","2","17","278.631062919278","0.44666792830225"
"43","2020","1","2","18","277.545332435686","0.446721587570846"
"44","2020","1","2","19","276.786660233442","0.446760612493461"
"45","2020","1","2","20","275.999145096149","0.446804515531403"
"46","2020","1","2","21","275.627792307406","0.446848418569346"
"47","2020","1","2","22","275.73080278972","0.446853296684673"
"48","2020","1","2","23","275.654059980396","0.446897199722615"
"49","2020","1","3","0","275.695264173322","0.446916712183923"
"50","2020","1","3","1","275.778702663997","0.446960615221865"
"51","2020","1","3","2","275.5963741103","0.446980127683173"
"52","2020","1","3","3","275.657150294866","0.447004518259807"
"53","2020","1","3","4","275.681872810621","0.447019152605788"
"54","2020","1","3","5","275.79621444599","0.447028908836442"
"55","2020","1","3","6","276.213921951774","0.447038665067096"
"56","2020","1","3","7","276.407581658525","0.447209399103538"
"57","2020","1","3","8","276.668713231192","0.447765504250807"
"58","2020","1","3","9","276.325688325085","0.448814299046096"
"59","2020","1","3","10","276.894821239872","0.448526490241807"
"60","2020","1","3","11","277.430990800317","0.448531368357134"
"61","2020","1","3","12","278.197903841147","0.448833811507403"
"62","2020","1","3","13","278.690293946609","0.449750897188865"
"63","2020","1","3","14","279.055466106413","0.451697265204307"
"64","2020","1","3","15","278.996235079082","0.453175334148364"
"65","2020","1","3","16","278.958636253038","0.454389984864768"
"66","2020","1","3","17","278.86438166172","0.454994871165306"
"67","2020","1","3","18","278.650634910918","0.454999749280633"
"68","2020","1","3","19","278.464185937929","0.454863162051479"
"69","2020","1","3","20","278.25455960642","0.454843649590172"
"70","2020","1","3","21","278.078411681662","0.45468754989971"
"71","2020","1","3","22","277.832731681343","0.456404646494787"
"72","2020","1","3","23","277.67461059099","0.456282693611614"
"73","2020","1","4","0","277.355793148228","0.456180253189748"
"74","2020","1","4","1","276.899971763987","0.456097325229191"
"75","2020","1","4","2","276.852071889711","0.45601927538396"
"76","2020","1","4","3","276.748546354985","0.455916834962095"
"77","2020","1","4","4","277.053457382635","0.455853419462845"
"78","2020","1","4","5","276.968988787138","0.455790003963595"
"79","2020","1","4","6","277.059122959163","0.455814394540229"
"80","2020","1","4","7","277.136380820898","0.455902200616114"
"81","2020","1","4","8","277.061698221221","0.455858297578172"
"82","2020","1","4","9","276.604331679745","0.455775369617614"
