"","Year","Month","Day","Hour","soil_temp","soil_mois"
"1","2019","1","1","0","275.214846219981","0.448270975938585"
"2","2019","1","1","1","274.812456363677","0.448336987440996"
"3","2019","1","1","2","274.783539187646","0.448365278084886"
"4","2019","1","1","3","274.681103767466","0.448417144265352"
"5","2019","1","1","4","274.536517887308","0.448459580231187"
"6","2019","1","1","5","274.427710885969","0.448497301089708"
"7","2019","1","1","6","274.213527734685","0.448520876626283"
"8","2019","1","1","7","274.336058141598","0.448553882377489"
"9","2019","1","1","8","274.286555857205","0.448586888128694"
"10","2019","1","1","9","274.016988961996","0.448596318343324"
"11","2019","1","1","10","274.336058141598","0.448624608987214"
"12","2019","1","1","11","275.925522580078","0.44824740040201"
"13","2019","1","1","12","278.074705917337","0.447516558768175"
"14","2019","1","1","13","280.00382464378","0.446568822197848"
"15","2019","1","1","14","281.444782229081","0.44562108562752"
"16","2019","1","1","15","281.935393978362","0.444918534637576"
"17","2019","1","1","16","282.034888668775","0.444720500130344"
"18","2019","1","1","17","280.491005541668","0.44479122674007"
"19","2019","1","1","18","278.853019062051","0.444871383564426"
"20","2019","1","1","19","277.934041010201","0.444956255496097"
"21","2019","1","1","20","277.040059161361","0.445036412320453"
"22","2019","1","1","21","276.45975515422","0.445116569144809"
"23","2019","1","1","22","276.402410923784","0.445456056871493"
"24","2019","1","1","23","276.016195081194","0.445526783481219"
"25","2019","1","2","0","275.448634236371","0.445588079876315"
"26","2019","1","2","1","275.204063544172","0.445649376271411"
"27","2019","1","2","2","274.914891783857","0.445701242451876"
"28","2019","1","2","3","274.675712429562","0.445757823739657"
"29","2019","1","2","4","274.471331710831","0.445809689920123"
"30","2019","1","2","5","274.437023196895","0.445837980564013"
"31","2019","1","2","6","274.281164519301","0.445875701422534"
"32","2019","1","2","7","274.281654640929","0.445894561851794"
"33","2019","1","2","8","273.829272378605","0.445918137388369"
"34","2019","1","2","9","273.328858196771","0.445913422281054"
"35","2019","1","2","10","274.153732896111","0.445347609403247"
"36","2019","1","2","11","275.851024092674","0.444937395066836"
"37","2019","1","2","12","277.860522766053","0.444248989398838"
"38","2019","1","2","13","279.3377493518","0.443353119008976"
"39","2019","1","2","14","280.605203880911","0.44249968458495"
"40","2019","1","2","15","281.309998781476","0.441858429990101"
"41","2019","1","2","16","281.240891631977","0.441674540804814"
"42","2019","1","2","17","280.18762025415","0.44173583719991"
"43","2019","1","2","18","278.532479517565","0.441811278916951"
"44","2019","1","2","19","277.863463495819","0.441896150848622"
"45","2019","1","2","20","276.990556876968","0.441985737887608"
"46","2019","1","2","21","276.182836434596","0.442070609819279"
"47","2019","1","2","22","276.031878973278","0.442179057287526"
"48","2019","1","2","23","276.031878973278","0.442263929219197"
"49","2019","1","3","0","275.5554807512","0.442348801150868"
"50","2019","1","3","1","275.408444262904","0.442410097545964"
"51","2019","1","3","2","274.951650905931","0.442471393941059"
"52","2019","1","3","3","274.899207891772","0.442513829906895"
"53","2019","1","3","4","274.431141737363","0.442565696087361"
"54","2019","1","3","5","274.318413763003","0.442622277375141"
"55","2019","1","3","6","274.467410737809","0.442659998233662"
"56","2019","1","3","7","274.38163945297","0.442702434199497"
"57","2019","1","3","8","274.498288400351","0.442759015487278"
"58","2019","1","3","9","273.980229839922","0.442763730594593"
"59","2019","1","3","10","274.824219282741","0.440788100629582"
"60","2019","1","3","11","276.201951178074","0.440368456078542"
"61","2019","1","3","12","277.920807726254","0.439665905088598"
"62","2019","1","3","13","279.50046973218","0.438722883625586"
"63","2019","1","3","14","280.618927286485","0.437775147055258"
"64","2019","1","3","15","281.133554995521","0.437044305421424"
"65","2019","1","3","16","281.095325508564","0.436879276665397"
