,Temp,FM,Psi,Date
0,19.57061273,0,-0.005878729,0
1,19.03618109,0,-0.005566348,0
2,18.50953522,0,-0.004940697,0
3,18.45679249,0,-0.004680042,0
4,18.2765571,0,-0.004485389,0
5,18.70854017,0,-0.004819769,0
6,18.71165047,0,-0.005339141,0
7,18.84901043,0,-0.0055008,0
8,18.98780636,0,-0.005379189,0
9,19.4133174,0,-0.005334106,0
10,19.70002342,0,-0.006040936,0
11,19.95795209,0,-0.006807769,0
12,20.12569511,0,-0.007510673,0
13,19.85060166,0,-0.007463558,0
14,19.55352063,0,-0.006655082,0
15,19.65771603,0,-0.005851725,0
16,19.52147819,0,-0.006414184,0
17,19.52807877,0,-0.006872312,0
18,19.9106888,0,-0.006858282,0
19,20.25586656,0,-0.007527129,0
20,20.42141388,0,-0.008538839,0
21,20.22853741,0,-0.008241013,0
22,20.2416316,0,-0.007145225,0
23,20.13138126,0,-0.007359197,0
24,20.30055455,0,-0.007599623,0
25,20.60555615,0,-0.007745343,0
26,20.31135911,0,-0.007311775,0
27,20.47311854,0,-0.007861369,0
28,20.6439272,0,-0.008861087,0
29,21.089034,0,-0.010210423,0
30,21.02908207,0,-0.011125207,0
31,20.66192424,0,-0.010413045,0
32,20.5655145,0,-0.009198809,0
33,20.77509857,0,-0.009410266,0
34,21.25858106,0,-0.010093474,0
35,21.47739213,0,-0.011537308,0
36,21.42583871,0,-0.012140893,0
37,21.12675652,0,-0.012266422,0
38,21.03031292,0,-0.011580555,0
39,20.66267559,0,-0.009722688,0
40,20.65539252,0,-0.008249869,0
41,20.75520458,0,-0.008305703,0
42,20.4473294,0,-0.007290421,0
43,20.15134619,0,-0.008125652,0
44,20.35936966,0,-0.009232803,0
45,20.40756309,0,-0.009624801,0
46,19.74943319,0,-0.007880178,0
47,19.55083536,0,-0.006685582,0
48,19.08677144,0,-0.005838477,0
49,19.08587815,0,-0.006047571,0
50,19.29498288,0,-0.006601586,0
51,19.4681411,0,-0.007435758,0
52,19.61683972,0,-0.007870177,0
53,19.81595086,0,-0.008249446,0
54,19.70346377,0,-0.008898673,0
55,19.29009971,0,-0.009273193,0
56,19.25751953,0,-0.008522064,0
57,19.41003425,0,-0.007945652,0
58,19.53881552,0,-0.0077054,0
59,19.41556444,0,-0.00697452,0
60,19.48104143,0,-0.007305221,0
61,19.44520374,0,-0.007853607,0
62,19.21272425,0,-0.007675511,0
63,19.13587103,0,-0.007852093,0
64,19.29171492,0,-0.008295211,0
65,19.15582471,0,-0.0081276,0
66,18.64906389,0,-0.007226496,0
67,18.23881389,0,-0.006341461,0
68,18.09217185,0,-0.006040823,0
69,18.46274508,0,-0.005574793,0
70,18.70197975,0,-0.005126024,0
71,18.43964028,0,-0.005454891,0
72,18.46088774,0,-0.0059772,0
73,18.82224107,0,-0.006745975,0
74,18.87388746,0,-0.00768813,0
75,18.77246179,0,-0.007542393,0
76,18.43953039,0,-0.007463081,0
77,18.06469871,0,-0.006987108,0
78,17.56422976,0,-0.005553717,0
79,16.95100173,0,-0.005190469,0
80,16.51020135,0,-0.004691696,0
81,16.67804442,0,-0.004570475,0
82,16.70818268,0,-0.004527071,0
83,16.70171286,0,-0.003983329,0
84,16.56383213,0,-0.003808084,0
85,16.16499879,0,-0.003677552,0
86,15.37116771,0,-0.004025635,0
87,15.31473514,0,-0.004630945,0
88,15.46810497,0,-0.005052454,0
89,15.62041007,0,-0.005105353,0
90,15.9431942,0,-0.00497269,0
91,16.00971317,0,-0.004493825,0
92,15.51713881,0,-0.003673865,0
93,15.02711092,0,-0.003406112,0
94,14.33720623,0,-0.002993828,0
95,14.47834669,0,-0.002986042,0
96,14.37772766,0,-0.003035153,0
97,14.14133175,0,-0.002711372,0
98,14.15460894,0,-0.002380046,0
99,14.01702131,0,-0.002214139,0
100,13.70535749,0,-0.002272606,0
101,13.44312865,0,-0.002280588,0
102,13.58121378,0,-0.002071935,0
103,13.70700997,0,-0.001839435,0
104,13.42890256,0,-0.001882661,0
105,12.58816662,0,-0.001558582,0
106,12.27121805,0,-0.001621357,0
107,12.02660958,0,-0.001703084,0
108,12.15424926,0,-0.001702655,0
109,11.77231393,0,-0.001719976,0
110,11.92628216,0,-0.00157179,0
111,12.01912293,0,-0.001425514,0
112,11.32277994,0,-0.00137655,0
113,10.95692023,0,-0.001317086,0
114,11.00808324,0,-0.001385022,0
115,10.97933271,0,-0.001168592,0
116,11.18455998,0,-0.001198901,0
117,10.98587231,0,-0.001280759,0
118,10.8887598,0,-0.001272957,0
119,10.84167716,0,-0.001223777,0
120,10.5759063,0,-0.001221971,0
121,10.51307545,0,-0.001053382,0
122,10.55154738,0,-0.001070496,0
123,10.45251688,0,-0.001051588,0
124,10.49587659,0,-0.0010602,0
125,10.11999364,0,-0.00105064,0
126,9.473715372,0,-0.001046177,0
127,9.370859211,0,-0.001038436,0
128,9.375443073,0,-0.00107783,0
129,9.053792629,0,-0.001089696,0
130,8.246629447,0,-0.001094138,0
131,8.551434889,0,-0.001049694,0
132,8.75619601,0,-0.001071932,0
133,8.301452673,0,-0.001079163,0
134,8.48347201,0,-0.001071558,0
135,8.493152038,0,-0.001102509,0
136,7.98414136,0,-0.001084731,0
137,7.752458586,0,-0.00106776,0
138,7.488142499,0,-0.001042226,0
139,7.057413679,0,-0.001085683,0
140,6.715155363,0,-0.001133162,0
141,7.463778979,0,-0.000981276,0
142,7.556365341,0,-0.000945938,0
143,7.46520723,0,-0.000960026,0
144,7.256120763,0,-0.000933608,0
145,6.908633858,0,-0.000981588,0
146,6.132698137,0,-0.000985889,0
147,6.059242192,0,-0.000960219,0
148,6.170362696,0,-0.000975331,0
149,6.405046181,0,-0.000988981,0
150,6.182817354,0,-0.000983394,0
151,6.109027441,0,-0.000972105,0
152,6.297162246,0,-0.000990439,0
153,6.212263889,0,-0.000934188,0
154,6.018506669,0,-0.00088332,0
155,5.790972161,0,-0.000880967,0
156,6.270651049,0,-0.000884924,0
157,6.245474752,0,-0.000880365,0
158,6.358821087,0,-0.000879577,0
159,6.570401401,0,-0.000884584,0
160,6.492330999,0,-0.00090386,0
161,6.183702279,0,-0.000909185,0
162,6.064338638,0,-0.000923037,0
163,5.761629611,0,-0.000948692,0
164,6.025742788,0,-0.000975563,0
165,6.076968817,0,-0.000968601,0
166,5.666887604,0,-0.000965918,0
167,4.969532434,0,-0.000995979,0
168,4.572042245,0,-0.001003846,0
169,4.138370646,0,-0.000992108,0
170,5.033460591,0,-0.000978621,0
171,5.152504572,0,-0.000957705,0
172,5.194645671,0,-0.000989612,0
173,5.638917981,0,-0.000978928,0
174,5.540847579,0,-0.000993337,0
175,4.816216827,0,-0.001035542,0
176,4.530058787,0,-0.00105402,0
177,4.209495481,0,-0.001068943,0
178,3.874319244,0,-0.001045119,0
179,3.904178082,0,-0.001007222,0
180,4.423211929,0,-0.00097363,0
181,4.861121798,0,-0.000974339,0
182,5.638239119,0,-0.000928335,0
183,5.695657415,0,-0.000885617,0
184,5.640697025,0,-0.000895677,0
185,5.622791729,0,-0.00088901,0
186,5.606348319,0,-0.000876161,0
187,5.388453671,0,-0.000910702,0
188,5.159681135,0,-0.000917371,0
189,4.702738407,0,-0.000950944,0
190,4.356596096,0,-0.000981488,0
191,4.54430969,0,-0.000991409,0
192,4.72883867,0,-0.000973901,0
193,4.066266213,0,-0.000995187,0
194,4.318170891,0,-0.001004396,0
195,4.57919284,0,-0.000997697,0
196,4.828648095,0,-0.000975244,0
197,5.071237215,0,-0.000967166,0
198,4.421742487,0,-0.000975932,0
199,4.920645471,0,-0.000938465,0
200,5.114123626,0,-0.000912111,0
201,5.567216901,0,-0.000884328,0
202,5.792377607,0,-0.000871081,0
203,4.860642359,0,-0.000908426,0
204,4.568920225,0,-0.000935494,0
205,4.707175092,0,-0.000896293,0
206,5.332087584,0,-0.00088597,0
207,4.973342555,0,-0.000909749,0
208,4.54709132,0,-0.000932751,0
209,4.278263973,0,-0.000954809,0
210,4.639576692,0,-0.000957112,0
211,4.650929709,0,-0.000972335,0
212,4.765793193,0,-0.000959541,0
213,4.897022687,0,-0.000943634,0
214,5.247743461,0,-0.000921426,0
215,5.285087092,0,-0.000943996,0
216,5.261507998,0,-0.000957239,0
217,5.256581779,0,-0.000973765,0
218,5.286317779,0,-0.000968224,0
219,5.625141109,0,-0.000976271,0
220,5.545149978,0,-0.000996333,0
221,5.677900807,0,-0.00100927,0
222,5.664264138,0,-0.001005235,0
223,5.930298559,0,-0.001011093,0
224,6.340288231,0,-0.001036863,0
225,6.252845759,0,-0.00106227,0
226,6.307243086,0,-0.00110239,0
227,5.698581912,0,-0.001134206,0
228,5.830179138,0,-0.001143224,0
229,5.6793898,0,-0.001188457,0
230,5.974956141,0,-0.001166717,0
231,5.625656036,0,-0.001120875,0
232,5.140983073,0,-0.001111456,0
233,5.182657255,0,-0.001133871,0
234,5.122179868,0,-0.001157471,0
235,5.587246449,0,-0.001190171,0
236,5.921896516,0,-0.001175962,0
237,6.322827523,0,-0.00119516,0
238,6.321327066,0,-0.001238823,0
239,6.44938913,0,-0.001231288,0
240,6.142442782,0,-0.00127336,0
241,6.332898541,0,-0.001240752,0
242,5.941866148,0,-0.001215052,0
243,5.837815863,0,-0.001098987,0
244,5.690980699,0,-0.001078679,0
245,6.417555846,0,-0.00107204,0
246,6.602759094,0,-0.001035748,0
247,6.027179004,0,-0.001022865,0
248,6.467129055,0,-0.000943881,0
249,6.739203768,0,-0.001002841,0
250,7.150627511,0,-0.001075223,0
251,7.794496746,0,-0.001111816,0
252,7.943618994,0,-0.001111635,0
253,8.284626666,0,-0.00116793,0
254,8.492795403,0,-0.001138987,0
255,8.230449668,0,-0.001155281,0
256,8.350884119,0,-0.001228484,0
257,8.340851991,0,-0.001262902,0
258,8.469080175,0,-0.001318701,0
259,8.481046652,0,-0.001345503,0
260,8.805841908,0,-0.00139347,0
261,8.659999368,0,-0.001398123,0
262,8.940640034,0,-0.001400136,0
263,8.776028725,0,-0.001383794,0
264,8.645702924,0,-0.001343512,0
265,8.571467181,0,-0.0012977,0
266,8.949644953,0,-0.001245795,0
267,8.764141938,0,-0.001254951,0
268,8.436909354,0,-0.001269607,0
269,8.478105041,0,-0.001238847,0
270,7.859161159,0,-0.001287457,0
271,8.103190502,0,-0.001292118,0
272,7.978008981,0,-0.001222468,0
273,8.608933757,0,-0.001292799,0
274,9.332348689,0,-0.001380618,0
275,9.151023427,0,-0.001343884,0
276,8.896015874,0,-0.001239248,0
277,8.846887428,0,-0.001284103,0
278,9.291286568,0,-0.001325015,0
279,9.673132934,0,-0.00127825,0
280,9.769612581,0,-0.001293875,0
281,9.976175633,0,-0.001342345,0
282,9.64291511,0,-0.001353945,0
283,9.104188822,0,-0.001254153,0
284,8.795651042,0,-0.001304206,0
285,9.277387644,0,-0.00134794,0
286,9.532447244,0,-0.001416278,0
287,10.09753743,0,-0.001498707,0
288,10.12449124,0,-0.001410987,0
289,10.17804506,0,-0.001455303,0
290,10.31870038,0,-0.00144725,0
291,10.38094352,0,-0.001301108,0
292,10.53339055,0,-0.001211034,0
293,10.72723607,0,-0.001233832,0
294,10.94075947,0,-0.001265158,0
295,11.16607115,0,-0.001293891,0
296,11.8358964,0,-0.001317584,0
297,11.89366475,0,-0.001396442,0
298,12.02109931,0,-0.001352784,0
299,12.03674191,0,-0.001457311,0
300,12.10624782,0,-0.001625937,0
301,11.70275139,0,-0.001682871,0
302,11.30499771,0,-0.001598037,0
303,10.94670447,0,-0.001419655,0
304,10.70470989,0,-0.001409608,0
305,11.09484617,0,-0.001414393,0
306,11.69626768,0,-0.001492806,0
307,11.75056914,0,-0.0015323,0
308,11.85751497,0,-0.001592665,0
309,11.9250127,0,-0.001810609,0
310,12.26229756,0,-0.001888364,0
311,12.46036689,0,-0.001679892,0
312,12.32294078,0,-0.00160828,0
313,12.56799985,0,-0.001592621,0
314,12.81341349,0,-0.001567438,0
315,12.79071724,0,-0.001527464,0
316,12.61850045,0,-0.001427146,0
317,12.23760534,0,-0.001437536,0
318,12.89289159,0,-0.001605115,0
319,13.32181042,0,-0.001766682,0
320,13.6921347,0,-0.001739949,0
321,14.08753631,0,-0.001934393,0
322,14.58749242,0,-0.002235468,0
323,14.61585908,0,-0.002463808,0
324,14.93494657,0,-0.002490523,0
325,15.30586187,0,-0.00248315,0
326,15.22531748,0,-0.00247792,0
327,15.04207275,0,-0.002466023,0
328,14.83771886,0,-0.002333571,0
329,14.88405636,0,-0.002327573,0
330,15.17806279,0,-0.002643527,0
331,15.6220978,0,-0.002859339,0
332,16.28783578,0,-0.002842044,0
333,16.76076488,0,-0.002821035,0
334,16.84459656,0,-0.002912846,0
335,16.91797131,0,-0.003071897,0
336,17.50527624,0,-0.003424186,0
337,17.66189548,0,-0.003717672,0
338,16.87918942,0,-0.003484378,0
339,16.26015393,0,-0.003231024,0
340,16.13080032,0,-0.003316302,0
341,16.32571605,0,-0.003277696,0
342,15.59902189,0,-0.003126261,0
343,15.24425055,0,-0.002644761,0
344,15.28972276,0,-0.002406974,0
345,16.18850298,0,-0.002590313,0
346,16.74148294,0,-0.00269723,0
347,17.18843742,0,-0.002904591,0
348,17.11306773,0,-0.002905373,0
349,16.98436707,0,-0.003165756,0
350,17.014733,0,-0.002975204,0
351,17.44495394,0,-0.003133508,0
352,17.895832,0,-0.003739404,0
353,18.2083736,0,-0.004217895,0
354,18.73951845,0,-0.004734142,0
355,19.00874396,0,-0.00516463,0
356,19.50123022,0,-0.005703575,0
357,19.66492563,0,-0.005881982,0
358,19.51567936,0,-0.005696384,0
359,19.59594456,0,-0.00531396,0
360,19.60109503,0,-0.005546255,0
361,19.23970688,0,-0.005785639,0
362,19.21166121,0,-0.00611819,0
363,19.51611787,0,-0.005843455,0
364,19.6974814,0,-0.00565761,0
365,19.57061273,0,-0.005878729,0
366,19.03618109,0,-0.005566348,0
367,18.50953522,0,-0.004940697,0
368,18.45679249,0,-0.004680042,0
369,18.2765571,0,-0.004485389,0
370,18.70854017,0,-0.004819769,0
371,18.71165047,0,-0.005339141,0
372,18.84901043,0,-0.0055008,0
373,18.98780636,0,-0.005379189,0
374,19.4133174,0,-0.005334106,0
375,19.70002342,0,-0.006040936,0
376,19.95795209,0,-0.006807769,0
377,20.12569511,0,-0.007510673,0
378,19.85060166,0,-0.007463558,0
379,19.55352063,0,-0.006655082,0
380,19.65771603,0,-0.005851725,0
381,19.52147819,0,-0.006414184,0
382,19.52807877,0,-0.006872312,0
383,19.9106888,0,-0.006858282,0
384,20.25586656,0,-0.007527129,0
385,20.42141388,0,-0.008538839,0
386,20.22853741,0,-0.008241013,0
387,20.2416316,0,-0.007145225,0
388,20.13138126,0,-0.007359197,0
389,20.30055455,0,-0.007599623,0
390,20.60555615,0,-0.007745343,0
391,20.31135911,0,-0.007311775,0
392,20.47311854,0,-0.007861369,0
393,20.6439272,0,-0.008861087,0
394,21.089034,0,-0.010210423,0
395,21.02908207,0,-0.011125207,0
396,20.66192424,0,-0.010413045,0
397,20.5655145,0,-0.009198809,0
398,20.77509857,0,-0.009410266,0
399,21.25858106,0,-0.010093474,0
400,21.47739213,0,-0.011537308,0
401,21.42583871,0,-0.012140893,0
402,21.12675652,0,-0.012266422,0
403,21.03031292,0,-0.011580555,0
404,20.66267559,0,-0.009722688,0
405,20.65539252,0,-0.008249869,0
406,20.75520458,0,-0.008305703,0
407,20.4473294,0,-0.007290421,0
408,20.15134619,0,-0.008125652,0
409,20.35936966,0,-0.009232803,0
410,20.40756309,0,-0.009624801,0
411,19.74943319,0,-0.007880178,0
412,19.55083536,0,-0.006685582,0
413,19.08677144,0,-0.005838477,0
414,19.08587815,0,-0.006047571,0
415,19.29498288,0,-0.006601586,0
416,19.4681411,0,-0.007435758,0
417,19.61683972,0,-0.007870177,0
418,19.81595086,0,-0.008249446,0
419,19.70346377,0,-0.008898673,0
420,19.29009971,0,-0.009273193,0
421,19.25751953,0,-0.008522064,0
422,19.41003425,0,-0.007945652,0
423,19.53881552,0,-0.0077054,0
424,19.41556444,0,-0.00697452,0
425,19.48104143,0,-0.007305221,0
426,19.44520374,0,-0.007853607,0
427,19.21272425,0,-0.007675511,0
428,19.13587103,0,-0.007852093,0
429,19.29171492,0,-0.008295211,0
430,19.15582471,0,-0.0081276,0
431,18.64906389,0,-0.007226496,0
432,18.23881389,0,-0.006341461,0
433,18.09217185,0,-0.006040823,0
434,18.46274508,0,-0.005574793,0
435,18.70197975,0,-0.005126024,0
436,18.43964028,0,-0.005454891,0
437,18.46088774,0,-0.0059772,0
438,18.82224107,0,-0.006745975,0
439,18.87388746,0,-0.00768813,0
440,18.77246179,0,-0.007542393,0
441,18.43953039,0,-0.007463081,0
442,18.06469871,0,-0.006987108,0
443,17.56422976,0,-0.005553717,0
444,16.95100173,0,-0.005190469,0
445,16.51020135,0,-0.004691696,0
446,16.67804442,0,-0.004570475,0
447,16.70818268,0,-0.004527071,0
448,16.70171286,0,-0.003983329,0
449,16.56383213,0,-0.003808084,0
450,16.16499879,0,-0.003677552,0
451,15.37116771,0,-0.004025635,0
452,15.31473514,0,-0.004630945,0
453,15.46810497,0,-0.005052454,0
454,15.62041007,0,-0.005105353,0
455,15.9431942,0,-0.00497269,0
456,16.00971317,0,-0.004493825,0
457,15.51713881,0,-0.003673865,0
458,15.02711092,0,-0.003406112,0
459,14.33720623,0,-0.002993828,0
460,14.47834669,0,-0.002986042,0
461,14.37772766,0,-0.003035153,0
462,14.14133175,0,-0.002711372,0
463,14.15460894,0,-0.002380046,0
464,14.01702131,0,-0.002214139,0
465,13.70535749,0,-0.002272606,0
466,13.44312865,0,-0.002280588,0
467,13.58121378,0,-0.002071935,0
468,13.70700997,0,-0.001839435,0
469,13.42890256,0,-0.001882661,0
470,12.58816662,0,-0.001558582,0
471,12.27121805,0,-0.001621357,0
472,12.02660958,0,-0.001703084,0
473,12.15424926,0,-0.001702655,0
474,11.77231393,0,-0.001719976,0
475,11.92628216,0,-0.00157179,0
476,12.01912293,0,-0.001425514,0
477,11.32277994,0,-0.00137655,0
478,10.95692023,0,-0.001317086,0
479,11.00808324,0,-0.001385022,0
480,10.97933271,0,-0.001168592,0
481,11.18455998,0,-0.001198901,0
482,10.98587231,0,-0.001280759,0
483,10.8887598,0,-0.001272957,0
484,10.84167716,0,-0.001223777,0
485,10.5759063,0,-0.001221971,0
486,10.51307545,0,-0.001053382,0
487,10.55154738,0,-0.001070496,0
488,10.45251688,0,-0.001051588,0
489,10.49587659,0,-0.0010602,0
490,10.11999364,0,-0.00105064,0
491,9.473715372,0,-0.001046177,0
492,9.370859211,0,-0.001038436,0
493,9.375443073,0,-0.00107783,0
494,9.053792629,0,-0.001089696,0
495,8.246629447,0,-0.001094138,0
496,8.551434889,0,-0.001049694,0
497,8.75619601,0,-0.001071932,0
498,8.301452673,0,-0.001079163,0
499,8.48347201,0,-0.001071558,0
500,8.493152038,0,-0.001102509,0
501,7.98414136,0,-0.001084731,0
502,7.752458586,0,-0.00106776,0
503,7.488142499,0,-0.001042226,0
504,7.057413679,0,-0.001085683,0
505,6.715155363,0,-0.001133162,0
506,7.463778979,0,-0.000981276,0
507,7.556365341,0,-0.000945938,0
508,7.46520723,0,-0.000960026,0
509,7.256120763,0,-0.000933608,0
510,6.908633858,0,-0.000981588,0
511,6.132698137,0,-0.000985889,0
512,6.059242192,0,-0.000960219,0
513,6.170362696,0,-0.000975331,0
514,6.405046181,0,-0.000988981,0
515,6.182817354,0,-0.000983394,0
516,6.109027441,0,-0.000972105,0
517,6.297162246,0,-0.000990439,0
518,6.212263889,0,-0.000934188,0
519,6.018506669,0,-0.00088332,0
520,5.790972161,0,-0.000880967,0
521,6.270651049,0,-0.000884924,0
522,6.245474752,0,-0.000880365,0
523,6.358821087,0,-0.000879577,0
524,6.570401401,0,-0.000884584,0
525,6.492330999,0,-0.00090386,0
526,6.183702279,0,-0.000909185,0
527,6.064338638,0,-0.000923037,0
528,5.761629611,0,-0.000948692,0
529,6.025742788,0,-0.000975563,0
530,6.076968817,0,-0.000968601,0
531,5.666887604,0,-0.000965918,0
532,4.969532434,0,-0.000995979,0
533,4.572042245,0,-0.001003846,0
534,4.138370646,0,-0.000992108,0
535,5.033460591,0,-0.000978621,0
536,5.152504572,0,-0.000957705,0
537,5.194645671,0,-0.000989612,0
538,5.638917981,0,-0.000978928,0
539,5.540847579,0,-0.000993337,0
540,4.816216827,0,-0.001035542,0
541,4.530058787,0,-0.00105402,0
542,4.209495481,0,-0.001068943,0
543,3.874319244,0,-0.001045119,0
544,3.904178082,0,-0.001007222,0
545,4.423211929,0,-0.00097363,0
546,4.861121798,0,-0.000974339,0
547,5.638239119,0,-0.000928335,0
548,5.695657415,0,-0.000885617,0
549,5.640697025,0,-0.000895677,0
550,5.622791729,0,-0.00088901,0
551,5.606348319,0,-0.000876161,0
552,5.388453671,0,-0.000910702,0
553,5.159681135,0,-0.000917371,0
554,4.702738407,0,-0.000950944,0
555,4.356596096,0,-0.000981488,0
556,4.54430969,0,-0.000991409,0
557,4.72883867,0,-0.000973901,0
558,4.066266213,0,-0.000995187,0
559,4.318170891,0,-0.001004396,0
560,4.57919284,0,-0.000997697,0
561,4.828648095,0,-0.000975244,0
562,5.071237215,0,-0.000967166,0
563,4.421742487,0,-0.000975932,0
564,4.920645471,0,-0.000938465,0
565,5.114123626,0,-0.000912111,0
566,5.567216901,0,-0.000884328,0
567,5.792377607,0,-0.000871081,0
568,4.860642359,0,-0.000908426,0
569,4.568920225,0,-0.000935494,0
570,4.707175092,0,-0.000896293,0
571,5.332087584,0,-0.00088597,0
572,4.973342555,0,-0.000909749,0
573,4.54709132,0,-0.000932751,0
574,4.278263973,0,-0.000954809,0
575,4.639576692,0,-0.000957112,0
576,4.650929709,0,-0.000972335,0
577,4.765793193,0,-0.000959541,0
578,4.897022687,0,-0.000943634,0
579,5.247743461,0,-0.000921426,0
580,5.285087092,0,-0.000943996,0
581,5.261507998,0,-0.000957239,0
582,5.256581779,0,-0.000973765,0
583,5.286317779,0,-0.000968224,0
584,5.625141109,0,-0.000976271,0
585,5.545149978,0,-0.000996333,0
586,5.677900807,0,-0.00100927,0
587,5.664264138,0,-0.001005235,0
588,5.930298559,0,-0.001011093,0
589,6.340288231,0,-0.001036863,0
590,6.252845759,0,-0.00106227,0
591,6.307243086,0,-0.00110239,0
592,5.698581912,0,-0.001134206,0
593,5.830179138,0,-0.001143224,0
594,5.6793898,0,-0.001188457,0
595,5.974956141,0,-0.001166717,0
596,5.625656036,0,-0.001120875,0
597,5.140983073,0,-0.001111456,0
598,5.182657255,0,-0.001133871,0
599,5.122179868,0,-0.001157471,0
600,5.587246449,0,-0.001190171,0
601,5.921896516,0,-0.001175962,0
602,6.322827523,0,-0.00119516,0
603,6.321327066,0,-0.001238823,0
604,6.44938913,0,-0.001231288,0
605,6.142442782,0,-0.00127336,0
606,6.332898541,0,-0.001240752,0
607,5.941866148,0,-0.001215052,0
608,5.837815863,0,-0.001098987,0
609,5.690980699,0,-0.001078679,0
610,6.417555846,0,-0.00107204,0
611,6.602759094,0,-0.001035748,0
612,6.027179004,0,-0.001022865,0
613,6.467129055,0,-0.000943881,0
614,6.739203768,0,-0.001002841,0
615,7.150627511,0,-0.001075223,0
616,7.794496746,0,-0.001111816,0
617,7.943618994,0,-0.001111635,0
618,8.284626666,0,-0.00116793,0
619,8.492795403,0,-0.001138987,0
620,8.230449668,0,-0.001155281,0
621,8.350884119,0,-0.001228484,0
622,8.340851991,0,-0.001262902,0
623,8.469080175,0,-0.001318701,0
624,8.481046652,0,-0.001345503,0
625,8.805841908,0,-0.00139347,0
626,8.659999368,0,-0.001398123,0
627,8.940640034,0,-0.001400136,0
628,8.776028725,0,-0.001383794,0
629,8.645702924,0,-0.001343512,0
630,8.571467181,0,-0.0012977,0
631,8.949644953,0,-0.001245795,0
632,8.764141938,0,-0.001254951,0
633,8.436909354,0,-0.001269607,0
634,8.478105041,0,-0.001238847,0
635,7.859161159,0,-0.001287457,0
636,8.103190502,0,-0.001292118,0
637,7.978008981,0,-0.001222468,0
638,8.608933757,0,-0.001292799,0
639,9.332348689,0,-0.001380618,0
640,9.151023427,0,-0.001343884,0
641,8.896015874,0,-0.001239248,0
642,8.846887428,0,-0.001284103,0
643,9.291286568,0,-0.001325015,0
644,9.673132934,0,-0.00127825,0
645,9.769612581,0,-0.001293875,0
646,9.976175633,0,-0.001342345,0
647,9.64291511,0,-0.001353945,0
648,9.104188822,0,-0.001254153,0
649,8.795651042,0,-0.001304206,0
650,9.277387644,0,-0.00134794,0
651,9.532447244,0,-0.001416278,0
652,10.09753743,0,-0.001498707,0
653,10.12449124,0,-0.001410987,0
654,10.17804506,0,-0.001455303,0
655,10.31870038,0,-0.00144725,0
656,10.38094352,0,-0.001301108,0
657,10.53339055,0,-0.001211034,0
658,10.72723607,0,-0.001233832,0
659,10.94075947,0,-0.001265158,0
660,11.16607115,0,-0.001293891,0
661,11.8358964,0,-0.001317584,0
662,11.89366475,0,-0.001396442,0
663,12.02109931,0,-0.001352784,0
