"","X","Month","Day","mean_temp","mean_mois","WP","Temp","Psi"
"27",27,1,27,279.485606588061,0.350534698228363,5.24154446776998,6.48560658806099,-0.00524154446776998
"28",28,1,28,279.324426486256,0.350583700763345,5.23795535299397,6.32442648625602,-0.00523795535299398
"29",29,1,29,279.565817616412,0.351091778887676,5.20091581060769,6.56581761641201,-0.00520091581060769
"30",30,1,30,279.845732766163,0.350303689444548,5.25850428590267,6.845732766163,-0.00525850428590267
"31",31,1,31,280.451210081677,0.350496314274967,5.24435790932586,7.451210081677,-0.00524435790932586
"32",32,2,1,280.757981708193,0.351541164414631,5.16841758315701,7.75798170819297,-0.00516841758315701
"33",33,2,2,280.425993011287,0.350890275892208,5.2155677792755,7.42599301128701,-0.0052155677792755
"34",34,2,3,280.094488532155,0.34741856966977,5.47598733749694,7.09448853215503,-0.00547598733749694
"35",35,2,4,280.119092745002,0.348057845053813,5.42687811724426,7.11909274500198,-0.00542687811724426
"36",36,2,5,280.463500503604,0.348165994840459,5.41862256884384,7.463500503604,-0.00541862256884384
"37",37,2,6,280.281405340366,0.347445971241521,5.47387139694947,7.28140534036601,-0.00547387139694947
"38",38,2,7,280.190679520959,0.346556409834222,5.54306885143254,7.19067952095901,-0.00554306885143255
"39",39,2,8,280.008807435399,0.345470439775504,5.6289779325707,7.00880743539898,-0.0056289779325707
"40",40,2,9,280.061246728935,0.343868559441486,5.75864567829713,7.06124672893498,-0.00575864567829713
"41",41,2,10,280.045908120788,0.342557929163526,5.86742000789551,7.045908120788,-0.00586742000789551
"42",42,2,11,279.979974870915,0.341488915056002,5.95797759323676,6.97997487091499,-0.00595797759323676
"43",43,2,12,280.308662020111,0.340707178085127,6.02526612727927,7.308662020111,-0.00602526612727927
"44",44,2,13,280.576475142653,0.339820035398662,6.10273929723576,7.57647514265301,-0.00610273929723576
"45",45,2,14,280.930655741256,0.348036548362081,5.4285055715713,7.93065574125598,-0.0054285055715713
"46",46,2,15,280.930919739551,0.344956867743479,5.67016365018669,7.93091973955097,-0.00567016365018669
"47",47,2,16,280.678974950632,0.342068840152488,5.90864419672428,7.67897495063198,-0.00590864419672428
"48",48,2,17,280.7186771705,0.341794082629515,5.93195586390667,7.71867717049997,-0.00593195586390667
"49",49,2,18,280.64610688891,0.339573718149048,6.12446228394971,7.64610688891003,-0.00612446228394971
"50",50,2,19,280.827950235036,0.341560897401475,5.95182727127207,7.82795023503598,-0.00595182727127207
"51",51,2,20,280.871340042447,0.339228697908266,6.15504675417939,7.871340042447,-0.00615504675417939
"52",52,2,21,280.752152244931,0.34116207141209,5.98600024126396,7.75215224493098,-0.00598600024126396
"53",53,2,22,280.432843176865,0.34047472943237,6.04545054486602,7.43284317686499,-0.00604545054486602
"54",54,2,23,280.633827688123,0.339533722030748,6.12799836561045,7.63382768812301,-0.00612799836561045
"55",55,2,24,281.136890435327,0.33795316207582,6.26972567471545,8.13689043532702,-0.00626972567471545
"56",56,2,25,280.933102949666,0.33732039485423,6.32756966464999,7.93310294966602,-0.00632756966464999
"57",57,2,26,280.967555360354,0.339136890809642,6.16321599089738,7.96755536035403,-0.00616321599089738
"58",58,2,27,280.77580229445,0.338858150635065,6.18809913843926,7.77580229444999,-0.00618809913843926
"59",59,2,28,280.476792902995,0.341530596068879,5.95441534830152,7.47679290299499,-0.00595441534830152
"60",60,2,29,282.053298528468,0.336656960422902,6.38890856010001,9.05329852846802,-0.00638890856010001
"61",61,3,1,280.972697081859,0.340841737391168,6.01361890214885,7.972697081859,-0.00601361890214885
"62",62,3,2,281.49872257698,0.342406362855773,5.8801580459126,8.49872257698001,-0.0058801580459126
"63",63,3,3,281.798526940416,0.342644931625319,5.86012309800053,8.79852694041602,-0.00586012309800053
"64",64,3,4,281.835808421714,0.348118633572937,5.42223600010752,8.83580842171398,-0.00542223600010752
"65",65,3,5,281.471777201392,0.349993086694394,5.28141187032703,8.471777201392,-0.00528141187032703
"66",66,3,6,281.564119149893,0.349130729853652,5.34564520743809,8.56411914989297,-0.00534564520743809
"67",67,3,7,281.420209876769,0.346416389990339,5.55405646509107,8.42020987676898,-0.00555405646509107
"68",68,3,8,282.050764686646,0.344099156873567,5.7397595355324,9.050764686646,-0.0057397595355324
"69",69,3,9,282.030211618199,0.340705984285711,6.02536958202725,9.03021161819902,-0.00602536958202725
"70",70,3,10,282.010158883928,0.338131498410858,6.25353832742501,9.010158883928,-0.00625353832742502
"71",71,3,11,282.720839584808,0.334659922759763,6.57791757519447,9.720839584808,-0.00657791757519447
"72",72,3,12,282.867450576418,0.337904536845052,6.27414807136516,9.86745057641798,-0.00627414807136516
"73",73,3,13,282.569576077109,0.337869598287516,6.27732800330198,9.56957607710899,-0.00627732800330198
"74",74,3,14,282.355884175924,0.336711437556315,6.38384488713796,9.35588417592402,-0.00638384488713797
"75",75,3,15,282.979663799101,0.333287771468129,6.71169331952065,9.97966379910099,-0.00671169331952065
"76",76,3,16,283.154356773677,0.332253433430587,6.81470376347476,10.154356773677,-0.00681470376347476
"77",77,3,17,283.361596319509,0.32958461634105,7.08941473067715,10.361596319509,-0.00708941473067715
"78",78,3,18,283.145115688803,0.328903089906747,7.16169165663581,10.145115688803,-0.00716169165663581
"79",79,3,19,283.125665889251,0.331630887233044,6.87762149793617,10.125665889251,-0.00687762149793617
"80",80,3,20,283.037980118314,0.326963689233503,7.37227625390569,10.037980118314,-0.00737227625390569
"81",81,3,21,282.890703319794,0.325087432293879,7.58313965321033,9.890703319794,-0.00758313965321033
"82",82,3,22,282.98316604172,0.32773142468222,7.28803386081425,9.98316604171998,-0.00728803386081425
"83",83,3,23,283.10059093148,0.327211888353404,7.34491411998699,10.10059093148,-0.00734491411998699
"84",84,3,24,283.419833587593,0.326138761501452,7.46410462375137,10.419833587593,-0.00746410462375137
"85",85,3,25,283.075076581255,0.326920329719353,7.37706890743011,10.075076581255,-0.00737706890743011
"86",86,3,26,283.349491365815,0.326605835160312,7.41194342280433,10.349491365815,-0.00741194342280433
"87",87,3,27,283.273126058524,0.32905416101357,7.14559408248808,10.273126058524,-0.00714559408248808
"88",88,3,28,283.48298906433,0.328143232339501,7.24332453779502,10.48298906433,-0.00724332453779502
"89",89,3,29,284.229149716266,0.326802724246881,7.3900870825716,11.229149716266,-0.0073900870825716
"90",90,3,30,284.362034553125,0.329330646288328,7.11624552288873,11.362034553125,-0.00711624552288873
"91",91,3,31,284.193869705623,0.330675204912562,6.97557443615222,11.193869705623,-0.00697557443615222
"92",92,4,1,284.138181591696,0.33065250545195,6.97792137333026,11.138181591696,-0.00697792137333026
"93",93,4,2,284.28065381057,0.329667863085644,7.08064660452443,11.28065381057,-0.00708064660452443
"94",94,4,3,283.694537842737,0.33310755958089,6.72950516279235,10.694537842737,-0.00672950516279235
"95",95,4,4,283.247261682464,0.333677336576991,6.67338295562547,10.247261682464,-0.00667338295562547
"96",96,4,5,283.317981957922,0.330616800711539,6.9816148734847,10.317981957922,-0.0069816148734847
"97",97,4,6,283.970048815134,0.329808074675307,7.06590804243399,10.970048815134,-0.00706590804243399
"98",98,4,7,283.936696498156,0.334293153265111,6.61335833138586,10.936696498156,-0.00661335833138586
"99",99,4,8,284.135717844252,0.334999082834126,6.5453480297281,11.135717844252,-0.0065453480297281
"100",100,4,9,284.392083186229,0.33234038692899,6.8059710551687,11.392083186229,-0.0068059710551687
"101",101,4,10,284.32434495463,0.335276899923954,6.51881383540986,11.32434495463,-0.00651881383540986
"102",102,4,11,284.148515939164,0.343145799190226,5.81832713266249,11.148515939164,-0.00581832713266249
"103",103,4,12,283.858190584164,0.340860725267186,6.01197752730779,10.858190584164,-0.00601197752730779
"104",104,4,13,284.068260845823,0.335884008579006,6.46127852596353,11.068260845823,-0.00646127852596353
"105",105,4,14,284.482853203688,0.332122039404123,6.82792522891933,11.482853203688,-0.00682792522891933
"106",106,4,15,284.700624262714,0.331184554951146,6.92316091895295,11.700624262714,-0.00692316091895295
"107",107,4,16,284.604985181529,0.329507636990034,7.09753436795223,11.604985181529,-0.00709753436795223
"108",108,4,17,284.868851882194,0.327509695867457,7.31224422725081,11.868851882194,-0.00731224422725081
"109",109,4,18,284.874969712598,0.326557684400681,7.41730040046822,11.874969712598,-0.00741730040046822
"110",110,4,19,284.837617051805,0.32987258501636,7.0591393451265,11.837617051805,-0.0070591393451265
"111",111,4,20,285.146916704026,0.329341173883245,7.11513090345005,12.146916704026,-0.00711513090345005
"112",112,4,21,285.429082905995,0.326194769752797,7.45782654232836,12.429082905995,-0.00745782654232836
"113",113,4,22,285.706818726882,0.32852819765384,7.20182778767944,12.706818726882,-0.00720182778767944
"114",114,4,23,286.010156287663,0.327222928885113,7.34369982547071,13.010156287663,-0.00734369982547071
"115",115,4,24,286.511644336164,0.324213421228577,7.68384156548156,13.511644336164,-0.00768384156548156
"116",116,4,25,286.512473211895,0.323111285226721,7.81313304214063,13.512473211895,-0.00781313304214063
"117",117,4,26,286.263246906941,0.329830303904134,7.0635747758132,13.263246906941,-0.0070635747758132
"118",118,4,27,285.742403379784,0.33328078952078,6.71238234575807,12.742403379784,-0.00671238234575807
"119",119,4,28,285.505587439423,0.332583761255135,6.78160059763374,12.505587439423,-0.00678160059763374
"120",120,4,29,285.605495629187,0.332648324784158,6.77515312699593,12.605495629187,-0.00677515312699593
"121",121,4,30,285.603526903179,0.336503491315933,6.40319960382126,12.603526903179,-0.00640319960382126
"122",122,5,1,285.498483205533,0.33683101887138,6.37274668782576,12.498483205533,-0.00637274668782576
"123",123,5,2,285.893748894713,0.332752272123985,6.76478819350609,12.893748894713,-0.00676478819350609
"124",124,5,3,286.306821781115,0.331976172525544,6.84263921326603,13.306821781115,-0.00684263921326603
"125",125,5,4,286.704821083052,0.328518441942538,7.20287584900036,13.704821083052,-0.00720287584900036
"126",126,5,5,286.483418180606,0.331470530444529,6.89394111805296,13.483418180606,-0.00689394111805296
"127",127,5,6,286.432065750938,0.329964682572847,7.04948960452217,13.432065750938,-0.00704948960452217
"128",128,5,7,286.908499540418,0.32629017217434,7.44714731878094,13.908499540418,-0.00744714731878094
"129",129,5,8,287.44865861992,0.324685365017659,7.62926646766549,14.44865861992,-0.00762926646766549
"130",130,5,9,287.62496450606,0.327676122066328,7.29406325703894,14.62496450606,-0.00729406325703894
"131",131,5,10,287.893128968295,0.334848837163074,6.55975211077105,14.893128968295,-0.00655975211077105
"132",132,5,11,287.736586187543,0.331072827067711,6.93461731189528,14.736586187543,-0.00693461731189528
"133",133,5,12,287.431905573443,0.330808903761909,6.96177034598798,14.431905573443,-0.00696177034598798
"134",134,5,13,287.446073643128,0.331466282906604,6.89437402639545,14.446073643128,-0.00689437402639546
"135",135,5,14,287.041518034284,0.333717941255087,6.66940500727599,14.041518034284,-0.00666940500727599
"136",136,5,15,287.089121564624,0.331174823053103,6.92415790522175,14.089121564624,-0.00692415790522175
"137",137,5,16,287.40073486423,0.326490710519966,7.42475928461967,14.40073486423,-0.00742475928461967
"138",138,5,17,287.529651247678,0.327350085474106,7.32973189811915,14.529651247678,-0.00732973189811915
"139",139,5,18,287.429744628797,0.326008879176938,7.47868790948403,14.429744628797,-0.00747868790948403
"140",140,5,19,287.370114690161,0.325734478250144,7.50961081798763,14.370114690161,-0.00750961081798763
"141",141,5,20,287.746877060299,0.32580450751942,7.50170444097036,14.746877060299,-0.00750170444097036
"142",142,5,21,288.153488955969,0.321538714236603,8.00217743334831,15.153488955969,-0.00800217743334831
"143",143,5,22,288.16454636969,0.321576144788136,7.99761421107543,15.16454636969,-0.00799761421107543
"144",144,5,23,287.961900774609,0.319826003779975,8.21437147731869,14.961900774609,-0.00821437147731869
"145",145,5,24,288.027621302259,0.319867350881221,8.20916960556474,15.027621302259,-0.00820916960556474
"146",146,5,25,288.526828877769,0.320557725008153,8.12289696830361,15.526828877769,-0.00812289696830361
"147",147,5,26,288.201520942544,0.317089087340612,8.56770414121086,15.201520942544,-0.00856770414121086
"148",148,5,27,288.745077343263,0.312553034725467,9.19450272112768,15.745077343263,-0.00919450272112768
"149",149,5,28,288.986246307496,0.307752620619663,9.91899420705215,15.986246307496,-0.00991899420705215
"150",150,5,29,289.236860505681,0.305855947755529,10.2240747082677,16.236860505681,-0.0102240747082677
"151",151,5,30,289.26211607805,0.307651784948148,9.93493535551644,16.26211607805,-0.00993493535551644
"152",152,5,31,289.524995819734,0.303927700543106,10.5458917572437,16.524995819734,-0.0105458917572437
"153",153,6,1,289.856339668669,0.302642683316918,10.767138879817,16.856339668669,-0.010767138879817
"154",154,6,2,290.075351342458,0.300124426874884,11.2171511278419,17.075351342458,-0.0112171511278419
"155",155,6,3,289.938700979319,0.304669270353121,10.4207031413589,16.938700979319,-0.0104207031413589
"156",156,6,4,289.469336551217,0.309910543057155,9.58511512030953,16.469336551217,-0.00958511512030953
"157",157,6,5,289.417972201562,0.312687678109641,9.17511809488148,16.417972201562,-0.00917511809488148
"158",158,6,6,289.76347222441,0.307331751116732,9.98573434337636,16.76347222441,-0.00998573434337636
"159",159,6,7,290.169635561848,0.30530501242892,10.3148021416668,17.169635561848,-0.0103148021416668
"160",160,6,8,290.276835011624,0.30383682462493,10.5613572816249,17.276835011624,-0.0105613572816249
"161",161,6,9,290.476957058454,0.304769325149235,10.4039496524838,17.476957058454,-0.0104039496524838
"162",162,6,10,290.435223585957,0.313884413306186,9.00496868711438,17.435223585957,-0.00900496868711438
"163",163,6,11,290.400883122003,0.313110625871389,9.11454550119449,17.400883122003,-0.00911454550119449
"164",164,6,12,290.890329704671,0.310977218983723,9.42507983167111,17.890329704671,-0.00942507983167112
"165",165,6,13,291.127851241752,0.310537529043509,9.49065452302958,18.127851241752,-0.00949065452302958
"166",166,6,14,291.339706440761,0.30497296725907,10.3699512447576,18.339706440761,-0.0103699512447576
"167",167,6,15,291.228154408185,0.300685507697412,11.1149549339879,18.228154408185,-0.0111149549339879
"168",168,6,16,291.176872658245,0.299823276128457,11.2724697646626,18.176872658245,-0.0112724697646626
"169",169,6,17,291.33906821142,0.303949462015606,10.5421923750847,18.33906821142,-0.0105421923750847
"170",170,6,18,291.429085341787,0.29944082863057,11.3431961083129,18.429085341787,-0.0113431961083129
"171",171,6,19,291.429425149057,0.297735380980726,11.6651650924876,18.429425149057,-0.0116651650924876
"172",172,6,20,291.548173869056,0.302494804345334,10.7929568726218,18.548173869056,-0.0107929568726218
"173",173,6,21,291.936241828615,0.299120043870498,11.402931476228,18.936241828615,-0.011402931476228
"174",174,6,22,292.020366196745,0.296038498291759,11.9965009745075,19.020366196745,-0.0119965009745075
"175",175,6,23,291.891577628426,0.288715267831588,13.5631900680932,18.891577628426,-0.0135631900680932
"176",176,6,24,291.823081575174,0.289812186424896,13.3134814352297,18.823081575174,-0.0133134814352297
"177",177,6,25,291.850123418019,0.29285876245862,12.6484320205408,18.850123418019,-0.0126484320205408
"178",178,6,26,292.356834526645,0.291156673657367,13.0149224518498,19.356834526645,-0.0130149224518498
"179",179,6,27,292.286397042595,0.290408303127391,13.1801001153201,19.286397042595,-0.0131801001153201
"180",180,6,28,291.906473957611,0.288222646188916,13.6771663249085,18.906473957611,-0.0136771663249085
"181",181,6,29,291.756758226948,0.283780501295872,14.758802235767,18.756758226948,-0.014758802235767
"182",182,6,30,291.872151087696,0.280176621492653,15.712699675584,18.872151087696,-0.015712699675584
"183",183,7,1,292.08419341866,0.277685415604924,16.4156496574625,19.08419341866,-0.0164156496574625
"184",184,7,2,291.866074715417,0.278952365660259,16.0535230755608,18.866074715417,-0.0160535230755608
"185",185,7,3,292.080414980807,0.281153624480476,15.4469458713309,19.080414980807,-0.0154469458713309
"186",186,7,4,292.058454197413,0.290260108080697,13.2131079531576,19.058454197413,-0.0132131079531576
"187",187,7,5,292.046940209044,0.285675005323672,14.2853489017379,19.046940209044,-0.0142853489017379
"188",188,7,6,291.907908320947,0.287278895543393,13.8987570098507,18.907908320947,-0.0138987570098507
"189",189,7,7,291.886343109145,0.284069939287916,14.6852597926368,18.886343109145,-0.0146852597926368
"190",190,7,8,292.038867377423,0.28584381658996,14.2440552846305,19.038867377423,-0.0142440552846305
"191",191,7,9,292.140696650197,0.284361329781944,14.6116665010545,19.140696650197,-0.0146116665010545
"192",192,7,10,292.262289392057,0.281767325653089,15.2827796176673,19.262289392057,-0.0152827796176673
"193",193,7,11,292.309041217093,0.276477958107926,16.7699631452846,19.309041217093,-0.0167699631452846
"194",194,7,12,292.197622810019,0.276798516926345,16.6750087949201,19.197622810019,-0.0166750087949201
"195",195,7,13,292.329948961151,0.274920276912177,17.2407474236324,19.329948961151,-0.0172407474236324
"196",196,7,14,292.451480409323,0.273166719160447,17.7899144388342,19.451480409323,-0.0177899144388342
"197",197,7,15,292.553571120256,0.270891901261214,18.5340561446662,19.553571120256,-0.0185340561446662
"198",198,7,16,292.757253071529,0.267334350850192,19.7744379235314,19.757253071529,-0.0197744379235314
"199",199,7,17,293.113612352078,0.263408185096988,21.261348562059,20.113612352078,-0.021261348562059
"200",200,7,18,293.659473001388,0.262918467493809,21.4561142926002,20.659473001388,-0.0214561142926002
"201",201,7,19,293.690017590327,0.264931849049351,20.6688402986236,20.690017590327,-0.0206688402986236
"202",202,7,20,293.235375869483,0.265880098052757,20.3101235348676,20.235375869483,-0.0203101235348676
"203",203,7,21,293.317449538181,0.268438714904213,19.3789743613445,20.317449538181,-0.0193789743613445
"204",204,7,22,293.251455602628,0.269081707794503,19.1531095594464,20.251455602628,-0.0191531095594464
"205",205,7,23,293.254514906847,0.267795847201317,19.6080090564801,20.254514906847,-0.0196080090564801
"206",206,7,24,293.078550834118,0.264131210117666,20.9776705847603,20.078550834118,-0.0209776705847603
"207",207,7,25,293.152139959117,0.262891734859373,21.4668078362902,20.152139959117,-0.0214668078362902
"208",208,7,26,293.510247063717,0.26145332430048,22.0517797708142,20.510247063717,-0.0220517797708142
"209",209,7,27,293.315988850584,0.262388893585775,21.6691542885829,20.315988850584,-0.0216691542885829
"210",210,7,28,293.119375148477,0.266919559629563,19.9254769014722,20.119375148477,-0.0199254769014722
"211",211,7,29,292.975752592026,0.263283669090764,21.3106673319207,19.975752592026,-0.0213106673319207
"212",212,7,30,293.048476420942,0.259966849450791,22.676585951959,20.048476420942,-0.022676585951959
"213",213,7,31,293.359473441163,0.256334726925708,24.2952216326372,20.359473441163,-0.0242952216326372
"214",214,8,1,293.246464917476,0.258928429411053,23.1257314773647,20.246464917476,-0.0231257314773647
"215",215,8,2,293.107908015992,0.263662367886913,21.1610968175303,20.107908015992,-0.0211610968175303
"216",216,8,3,293.159838343815,0.261710941065404,21.9456146579817,20.159838343815,-0.0219456146579817
"217",217,8,4,293.242527330736,0.266731614224082,19.9943710496652,20.242527330736,-0.0199943710496652
"218",218,8,5,293.167292788299,0.26516377208719,20.5804051986716,20.167292788299,-0.0205804051986716
"219",219,8,6,293.187063436205,0.262227054197078,21.7347674586342,20.187063436205,-0.0217347674586342
"220",220,8,7,293.113515938064,0.262254963686421,21.7234352994824,20.113515938064,-0.0217234352994824
"221",221,8,8,293.15405792662,0.265995650122561,20.2669251544242,20.15405792662,-0.0202669251544242
"222",222,8,9,293.129689011123,0.268080041708386,19.5063592696895,20.129689011123,-0.0195063592696895
"223",223,8,10,293.017163664727,0.267186866876257,19.827983178521,20.017163664727,-0.019827983178521
"224",224,8,11,293.277446369442,0.261333107393612,22.101533310987,20.277446369442,-0.022101533310987
"225",225,8,12,293.336505114343,0.261366931469688,22.0875210657559,20.336505114343,-0.0220875210657559
"226",226,8,13,293.192540221299,0.264665048143893,20.7711413746241,20.192540221299,-0.0207711413746241
"227",227,8,14,293.330333279892,0.260597830764211,22.4087972221657,20.330333279892,-0.0224087972221657
"228",228,8,15,293.200388274277,0.259410817696834,22.9157655446683,20.200388274277,-0.0229157655446683
"229",229,8,16,292.880594234179,0.265509364340571,20.4494703328589,19.880594234179,-0.0204494703328589
"230",230,8,17,293.06372912766,0.268175580207095,19.4723299470586,20.06372912766,-0.0194723299470586
"231",231,8,18,293.19362818291,0.269999822318643,18.8360708497117,20.19362818291,-0.0188360708497117
"232",232,8,19,293.232415771919,0.266411745758051,20.1122842139559,20.232415771919,-0.0201122842139559
"233",233,8,20,293.1452959454,0.269535837494134,18.9954953650035,20.1452959454,-0.0189954953650035
"234",234,8,21,292.99213569085,0.268615395971163,19.3165933436892,19.99213569085,-0.0193165933436892
"235",235,8,22,293.046817061672,0.268666404872146,19.2986285610654,20.046817061672,-0.0192986285610654
"236",236,8,23,293.378274720965,0.268306005000603,19.4259899917136,20.378274720965,-0.0194259899917136
"237",237,8,24,293.253478134651,0.266902385233499,19.9317605497348,20.253478134651,-0.0199317605497348
"238",238,8,25,292.994992194641,0.268018143880345,19.5284445367168,19.994992194641,-0.0195284445367168
"239",239,8,26,293.177590832283,0.274755999145639,17.2913198397076,20.177590832283,-0.0172913198397076
"240",240,8,27,293.296949065098,0.273825251611867,17.581244295809,20.296949065098,-0.017581244295809
"241",241,8,28,293.234808998433,0.271845417540097,18.2176641817655,20.234808998433,-0.0182176641817655
"242",242,8,29,292.804844033917,0.276767605626572,16.684136935046,19.804844033917,-0.016684136935046
"243",243,8,30,292.436504513679,0.279873424547029,15.7962890545206,19.436504513679,-0.0157962890545206
"244",244,8,31,292.059610008546,0.275727825103467,16.9947202781387,19.059610008546,-0.0169947202781387
"245",245,9,1,291.872409580413,0.277791952107008,16.3848226289219,18.872409580413,-0.0163848226289219
"246",246,9,2,291.746236313866,0.279784492699851,15.8209084607608,18.746236313866,-0.0158209084607608
"247",247,9,3,291.670048965319,0.27707449352841,16.5937785375625,18.670048965319,-0.0165937785375625
"248",248,9,4,292.06962289841,0.273929397678253,17.548513884428,19.06962289841,-0.017548513884428
"249",249,9,5,292.128834495057,0.270512200621336,18.661886307179,19.128834495057,-0.018661886307179
"250",250,9,6,291.773202674579,0.268838618965285,19.2381250509618,18.773202674579,-0.0192381250509618
"251",251,9,7,291.825604296158,0.274314477373561,17.4281287305225,18.825604296158,-0.0174281287305225
"252",252,9,8,291.878182545315,0.273679813162861,17.6270749204867,18.878182545315,-0.0176270749204867
"253",253,9,9,292.082271540769,0.274897172040999,17.2478494156196,19.082271540769,-0.0172478494156196
"254",254,9,10,292.154934717262,0.27972866257112,15.836387775809,19.154934717262,-0.015836387775809
"255",255,9,11,291.833451248095,0.277827243017456,16.3746263473131,18.833451248095,-0.0163746263473131
"256",256,9,12,291.714708348301,0.283020681874916,14.9539828326848,18.714708348301,-0.0149539828326848
"257",257,9,13,291.571702419047,0.282139149363341,15.1843378185408,18.571702419047,-0.0151843378185408
"258",258,9,14,291.309569151689,0.285516831563248,14.3241713028057,18.309569151689,-0.0143241713028057
"259",259,9,15,291.055377547584,0.282331576474461,15.1336918305562,18.055377547584,-0.0151336918305562
"260",260,9,16,290.954538476721,0.286910826618677,13.9863489798294,17.954538476721,-0.0139863489798294
"261",261,9,17,290.838827931951,0.287795943594494,13.7768243007875,17.838827931951,-0.0137768243007875
"262",262,9,18,290.261666574184,0.295998573763074,12.0044321696056,17.261666574184,-0.0120044321696056
"263",263,9,19,289.828390093063,0.295617440554334,12.0804647806792,16.828390093063,-0.0120804647806792
"264",264,9,20,289.947627184726,0.291175180180376,13.0108694401322,16.947627184726,-0.0130108694401322
"265",265,9,21,290.535531809205,0.288543044724663,13.6029062772884,17.535531809205,-0.0136029062772884
"266",266,9,22,290.53689134029,0.295042213808178,12.1963183366381,17.53689134029,-0.0121963183366381
"267",267,9,23,290.364721677021,0.2936997137641,12.4719507731589,17.364721677021,-0.0124719507731589
"268",268,9,24,289.898035877309,0.29799374955305,11.6156874808246,16.898035877309,-0.0116156874808246
"269",269,9,25,289.318448692827,0.302607411053566,10.7732902579972,16.318448692827,-0.0107732902579972
"270",270,9,26,289.210922964448,0.301613523109463,10.948373814199,16.210922964448,-0.010948373814199
"271",271,9,27,289.305326080602,0.297773625677401,11.657825250161,16.305326080602,-0.011657825250161
"272",272,9,28,289.533467283794,0.29292720850951,12.6339560695966,16.533467283794,-0.0126339560695966
"273",273,9,29,289.396959131521,0.294604174306206,12.2854397412677,16.396959131521,-0.0122854397412677
"274",274,9,30,289.712133172918,0.293707357804118,12.4703602496352,16.712133172918,-0.0124703602496352
"275",275,10,1,289.753954298892,0.294015736120296,12.4063980234407,16.753954298892,-0.0124063980234407
"276",276,10,2,289.745092165636,0.297840555943263,11.6449935098728,16.745092165636,-0.0116449935098728
"277",277,10,3,289.326630117581,0.302631991009565,10.7690031397349,16.326630117581,-0.0107690031397349
"278",278,10,4,288.93395650968,0.305495772555052,10.2832786676585,15.93395650968,-0.0102832786676585
"279",279,10,5,289.204116762438,0.30369821746114,10.5849984714649,16.204116762438,-0.0105849984714649
"280",280,10,6,288.98963931346,0.30070019338851,11.1122951482665,15.98963931346,-0.0111122951482665
"281",281,10,7,288.578954393046,0.30501704269561,10.3626103926765,15.578954393046,-0.0103626103926765
"282",282,10,8,288.744089358267,0.306730812998288,10.0819689414876,15.744089358267,-0.0100819689414876
"283",283,10,9,288.564941140028,0.306761016943502,10.0771054843149,15.564941140028,-0.0100771054843149
