"","Month","Day","mean_temp","mean_mois"
"1",1,1,280.529308981816,0.344549340875561
"2",1,2,280.927439209668,0.348511958362069
"3",1,3,280.205142817466,0.345800587497514
"4",1,4,280.078006758168,0.345919276377147
"5",1,5,279.822030240262,0.345590040022766
"6",1,6,279.648155987977,0.346423225102423
"7",1,7,279.436746681698,0.342454765098176
"8",1,8,279.878026126526,0.342135691153675
"9",1,9,280.033050538241,0.345338969586712
"10",1,10,279.940137705917,0.346100188780907
"11",1,11,279.53770959741,0.345507826866435
"12",1,12,279.31542751608,0.343440580907717
"13",1,13,279.844796880851,0.344300201344068
"14",1,14,280.22452465423,0.347985637314316
"15",1,15,279.968629271953,0.347182697436341
"16",1,16,280.053294927875,0.348495267692287
"17",1,17,279.96173674209,0.348152538605116
"18",1,18,279.911096634175,0.348831107548818
"19",1,19,280.51478573531,0.353330496782267
"20",1,20,279.972793122383,0.352672591850144
"21",1,21,279.675780527383,0.350532904101823
"22",1,22,279.720016451681,0.353458018376487
"23",1,23,280.242703423277,0.35689173573954
"24",1,24,279.824791883497,0.353499969243617
"25",1,25,279.253693279297,0.349977763868827
"26",1,26,279.121997705254,0.349496877763956
"27",1,27,279.485606588061,0.350534698228363
"28",1,28,279.324426486256,0.350583700763345
"29",1,29,279.565817616412,0.351091778887676
"30",1,30,279.845732766163,0.350303689444548
"31",1,31,280.451210081677,0.350496314274967
"32",2,1,280.757981708193,0.351541164414631
"33",2,2,280.425993011287,0.350890275892208
"34",2,3,280.094488532155,0.34741856966977
"35",2,4,280.119092745002,0.348057845053813
"36",2,5,280.463500503604,0.348165994840459
"37",2,6,280.281405340366,0.347445971241521
"38",2,7,280.190679520959,0.346556409834222
"39",2,8,280.008807435399,0.345470439775504
"40",2,9,280.061246728935,0.343868559441486
"41",2,10,280.045908120788,0.342557929163526
"42",2,11,279.979974870915,0.341488915056002
"43",2,12,280.308662020111,0.340707178085127
"44",2,13,280.576475142653,0.339820035398662
"45",2,14,280.930655741256,0.348036548362081
"46",2,15,280.930919739551,0.344956867743479
"47",2,16,280.678974950632,0.342068840152488
"48",2,17,280.7186771705,0.341794082629515
"49",2,18,280.64610688891,0.339573718149048
"50",2,19,280.827950235036,0.341560897401475
"51",2,20,280.871340042447,0.339228697908266
"52",2,21,280.752152244931,0.34116207141209
"53",2,22,280.432843176865,0.34047472943237
"54",2,23,280.633827688123,0.339533722030748
"55",2,24,281.136890435327,0.33795316207582
"56",2,25,280.933102949666,0.33732039485423
"57",2,26,280.967555360354,0.339136890809642
"58",2,27,280.77580229445,0.338858150635065
"59",2,28,280.476792902995,0.341530596068879
"60",2,29,282.053298528468,0.336656960422902
"61",3,1,280.972697081859,0.340841737391168
"62",3,2,281.49872257698,0.342406362855773
"63",3,3,281.798526940416,0.342644931625319
"64",3,4,281.835808421714,0.348118633572937
"65",3,5,281.471777201392,0.349993086694394
"66",3,6,281.564119149893,0.349130729853652
"67",3,7,281.420209876769,0.346416389990339
"68",3,8,282.050764686646,0.344099156873567
"69",3,9,282.030211618199,0.340705984285711
"70",3,10,282.010158883928,0.338131498410858
"71",3,11,282.720839584808,0.334659922759763
"72",3,12,282.867450576418,0.337904536845052
"73",3,13,282.569576077109,0.337869598287516
"74",3,14,282.355884175924,0.336711437556315
"75",3,15,282.979663799101,0.333287771468129
"76",3,16,283.154356773677,0.332253433430587
"77",3,17,283.361596319509,0.32958461634105
"78",3,18,283.145115688803,0.328903089906747
"79",3,19,283.125665889251,0.331630887233044
"80",3,20,283.037980118314,0.326963689233503
"81",3,21,282.890703319794,0.325087432293879
"82",3,22,282.98316604172,0.32773142468222
"83",3,23,283.10059093148,0.327211888353404
"84",3,24,283.419833587593,0.326138761501452
"85",3,25,283.075076581255,0.326920329719353
"86",3,26,283.349491365815,0.326605835160312
"87",3,27,283.273126058524,0.32905416101357
"88",3,28,283.48298906433,0.328143232339501
"89",3,29,284.229149716266,0.326802724246881
"90",3,30,284.362034553125,0.329330646288328
"91",3,31,284.193869705623,0.330675204912562
"92",4,1,284.138181591696,0.33065250545195
"93",4,2,284.28065381057,0.329667863085644
"94",4,3,283.694537842737,0.33310755958089
"95",4,4,283.247261682464,0.333677336576991
"96",4,5,283.317981957922,0.330616800711539
"97",4,6,283.970048815134,0.329808074675307
"98",4,7,283.936696498156,0.334293153265111
"99",4,8,284.135717844252,0.334999082834126
"100",4,9,284.392083186229,0.33234038692899
"101",4,10,284.32434495463,0.335276899923954
"102",4,11,284.148515939164,0.343145799190226
"103",4,12,283.858190584164,0.340860725267186
"104",4,13,284.068260845823,0.335884008579006
"105",4,14,284.482853203688,0.332122039404123
"106",4,15,284.700624262714,0.331184554951146
