"","Year","Month","Day","Hour","soil_temp","soil_mois"
"1","2023","1","1","0","283.609622553147","0.222350096177955"
"2","2023","1","1","1","283.378858120771","0.222396816654775"
"3","2023","1","1","2","283.15550355549","0.222451323877731"
"4","2023","1","1","3","282.847994071063","0.222501937727619"
"5","2023","1","1","4","282.859638147926","0.222544764831371"
"6","2023","1","1","5","282.911507217589","0.222583698562054"
"7","2023","1","1","6","282.858050319263","0.222614845546601"
"8","2023","1","1","7","282.54736517751","0.222649885904215"
"9","2023","1","1","8","282.159934983705","0.222649885904215"
"10","2023","1","1","9","282.66909870835","0.222498044354551"
"11","2023","1","1","10","283.754644237713","0.222019159467148"
"12","2023","1","1","11","285.273666992113","0.221501340849062"
"13","2023","1","1","12","286.782104222092","0.220792746950629"
"14","2023","1","1","13","287.546379085281","0.220006285590829"
"15","2023","1","1","14","287.934867831528","0.219289904946259"
"16","2023","1","1","15","288.099472736273","0.218775979701241"
"17","2023","1","1","16","287.758089573699","0.218596884540099"
"18","2023","1","1","17","286.755111134818","0.218628031524645"
"19","2023","1","1","18","286.013065872913","0.218690325493739"
"20","2023","1","1","19","285.514487672689","0.2187565128359"
"21","2023","1","1","20","285.059839398811","0.218830486924198"
"22","2023","1","1","21","284.734863799089","0.218904461012496"
"23","2023","1","1","22","284.359606958368","0.218912247758633"
"24","2023","1","1","23","283.908134341817","0.218974541727726"
"25","2023","1","2","0","283.389443645192","0.21903294232375"
"26","2023","1","2","1","282.911507217589","0.219083556173638"
"27","2023","1","2","2","282.548953006173","0.219130276650458"
"28","2023","1","2","3","282.631520096656","0.21917310375421"
"29","2023","1","2","4","282.550540834836","0.219219824231029"
"30","2023","1","2","5","282.61828819113","0.219254864588644"
"31","2023","1","2","6","282.361059947702","0.219286011573191"
"32","2023","1","2","7","282.105419532937","0.219321051930806"
"33","2023","1","2","8","282.209157672262","0.219332732050011"
"34","2023","1","2","9","282.527781957331","0.219266544707849"
"35","2023","1","2","10","283.772639629229","0.219675348880022"
"36","2023","1","2","11","284.875121997666","0.219406706138309"
"37","2023","1","2","12","285.678563301212","0.219017368831477"
"38","2023","1","2","13","286.366622388571","0.218592991167031"
"39","2023","1","2","14","286.635494708862","0.218184186994858"
"40","2023","1","2","15","286.585742744084","0.217942797864622"
"41","2023","1","2","16","286.269235563899","0.217861037030187"
"42","2023","1","2","17","285.502843595826","0.217907757507007"
"43","2023","1","2","18","284.930166724655","0.217977838222237"
"44","2023","1","2","19","284.533209558871","0.218036238818262"
"45","2023","1","2","20","284.298740192948","0.218285414694634"
"46","2023","1","2","21","284.012401757362","0.218402215886683"
"47","2023","1","2","22","284.029338596436","0.219823297056618"
"48","2023","1","2","23","283.719712007124","0.220049112694581"
"49","2023","1","3","0","283.522821252896","0.220438450001412"
"50","2023","1","3","1","283.42861008555","0.220851147546654"
"51","2023","1","3","2","283.216899597132","0.221411793268491"
"52","2023","1","3","3","283.220075254458","0.22236177629716"
"53","2023","1","3","4","283.400558445834","0.223588188813679"
"54","2023","1","3","5","283.289410439415","0.226076054204333"
"55","2023","1","3","6","283.12004204868","0.22638363067673"
"56","2023","1","3","7","283.070819360123","0.226340803572979"
"57","2023","1","3","8","283.113161457807","0.22629018972309"
"58","2023","1","3","9","283.263475904584","0.226216215634792"
"59","2023","1","3","10","283.999699128057","0.226928702906294"
"60","2023","1","3","11","284.823252928004","0.226745714372083"
"61","2023","1","3","12","285.970194499008","0.2263135499615"
"62","2023","1","3","13","286.686305226082","0.225710077135911"
"63","2023","1","3","14","287.08537949675","0.225129964548732"
"64","2023","1","3","15","287.131955804202","0.224943082641453"
"65","2023","1","3","16","286.982170633647","0.224888575418497"
"66","2023","1","3","17","286.430135535097","0.224931402522248"
"67","2023","1","3","18","285.946906345282","0.225048203714298"
"68","2023","1","3","19","285.426098543774","0.225340206694421"
"69","2023","1","3","20","284.908995675813","0.225316846456012"
"70","2023","1","3","21","284.665528614132","0.225254552486918"
"71","2023","1","3","22","283.901253750943","0.22534410006749"
"72","2023","1","3","23","283.559870588369","0.225309059709875"
"73","2023","1","4","0","283.268768666794","0.225277912725328"
"74","2023","1","4","1","282.940088133525","0.225258445859987"
"75","2023","1","4","2","282.979254573882","0.225242872367714"
"76","2023","1","4","3","282.391757968522","0.225235085621577"
"77","2023","1","4","4","282.253087598608","0.22522729887544"
"78","2023","1","4","5","281.978393239886","0.22522729887544"
"79","2023","1","4","6","281.588316664976","0.225223405502372"
"80","2023","1","4","7","281.782561038099","0.225200045263962"
"81","2023","1","4","8","281.702640328722","0.225176685025552"
"82","2023","1","4","9","282.799300658727","0.225067670579639"
"83","2023","1","4","10","284.074327075225","0.223868511674598"
"84","2023","1","4","11","285.509194910478","0.223358479802649"
"85","2023","1","4","12","286.610618726473","0.22266156602342"
"86","2023","1","4","13","287.639002423964","0.221937398632714"
"87","2023","1","4","14","287.883528038086","0.221259951718827"
"88","2023","1","4","15","287.789846146962","0.220761599966082"
"89","2023","1","4","16","287.298148537611","0.220570824685735"
"90","2023","1","4","17","285.457855117037","0.220574718058803"
"91","2023","1","4","18","283.967942554795","0.22058250480494"
"92","2023","1","4","19","283.509060071149","0.220598078297213"
"93","2023","1","4","20","282.783422372096","0.22060586504335"
"94","2023","1","4","21","282.216038263135","0.220617545162555"
"95","2023","1","4","22","281.82860806933","0.22055914456653"
"96","2023","1","4","23","281.452292676167","0.220574718058803"
"97","2023","1","5","0","280.898669748954","0.220594184924145"
"98","2023","1","5","1","280.722420767346","0.220613651789486"
"99","2023","1","5","2","280.592218816969","0.220621438535623"
"100","2023","1","5","3","280.305880381383","0.220644798774033"
"101","2023","1","5","4","280.325992877783","0.220648692147101"
"102","2023","1","5","5","279.952853141946","0.220668159012443"
"103","2023","1","5","6","279.948618932178","0.220687625877784"
"104","2023","1","5","7","279.833765992211","0.220707092743126"
"105","2023","1","5","8","280.063471872145","0.220714879489263"
"106","2023","1","5","9","281.227350282223","0.220633118654828"
"107","2023","1","5","10","282.777600333664","0.219204250738756"
"108","2023","1","5","11","284.516801996018","0.21868643212067"
"109","2023","1","5","12","286.13797506108","0.21794669123769"
"110","2023","1","5","13","287.182237045202","0.217156336504822"
"111","2023","1","5","14","287.517268893123","0.216436062487184"
"112","2023","1","5","15","287.413530753798","0.215949390853644"
"113","2023","1","5","16","286.69530292184","0.215789762557844"
"114","2023","1","5","17","285.061427227474","0.21582090954239"
"115","2023","1","5","18","283.513823557138","0.215859843273073"
"116","2023","1","5","19","282.752195075054","0.21589099025762"
"117","2023","1","5","20","282.035555071759","0.215929923988303"
"118","2023","1","5","21","281.431650903546","0.215972751092054"
"119","2023","1","5","22","281.300919676948","0.215910457122961"
"120","2023","1","5","23","280.872735214123","0.215945497480576"
"121","2023","1","6","0","280.406972139603","0.215980537838191"
"122","2023","1","6","1","280.128572847333","0.216015578195806"
