"","Year","Month","Day","Hour","soil_temp","soil_mois"
"1","2021","1","1","0","280.96652205148","0.279622558852866"
"2","2021","1","1","1","280.710293908013","0.280649243833934"
"3","2021","1","1","2","280.374296625543","0.281570627791302"
"4","2021","1","1","3","279.728408324277","0.282683810041838"
"5","2021","1","1","4","279.437371829245","0.285293771129241"
"6","2021","1","1","5","279.269131463347","0.287749541431941"
"7","2021","1","1","6","279.536478941341","0.289930776922855"
"8","2021","1","1","7","279.916953561922","0.291122934941164"
"9","2021","1","1","8","280.072140795984","0.291247039719096"
"10","2021","1","1","9","280.208956955608","0.290972504907308"
"11","2021","1","1","10","280.153843732297","0.293010831866058"
"12","2021","1","1","11","280.630041319682","0.292770143811889"
"13","2021","1","1","12","281.504117703432","0.291987907635837"
"14","2021","1","1","13","282.130184582279","0.291066523678468"
"15","2021","1","1","14","282.359339563417","0.290393349276962"
"16","2021","1","1","15","282.209953721282","0.289900690916084"
"17","2021","1","1","16","281.70813331955","0.289359142794202"
"18","2021","1","1","17","281.076748498103","0.288945460201097"
"19","2021","1","1","18","280.302746125104","0.288761183409624"
"20","2021","1","1","19","280.233129421973","0.288501691601222"
"21","2021","1","1","20","279.664109563747","0.288253482045359"
"22","2021","1","1","21","279.408364869608","0.288035358496268"
"23","2021","1","1","22","279.208216848108","0.288020315492882"
"24","2021","1","1","23","279.029340597008","0.28782475644887"
"25","2021","1","2","0","278.919597599712","0.287629197404857"
"26","2021","1","2","1","278.620342466117","0.287429877609997"
"27","2021","1","2","2","278.379584701124","0.287256883071063"
"28","2021","1","2","3","278.219079524462","0.287125256791439"
"29","2021","1","2","4","278.018931502962","0.286982348259275"
"30","2021","1","2","5","277.688252163092","0.286858243481344"
"31","2021","1","2","6","277.643291375654","0.286752942457645"
"32","2021","1","2","7","277.54563461154","0.286643880683099"
"33","2021","1","2","8","277.431057120971","0.286516015154322"
"34","2021","1","2","9","277.688252163092","0.286294130854384"
"35","2021","1","2","10","278.529937441913","0.286358063618773"
"36","2021","1","2","11","279.124580114486","0.285786429490119"
"37","2021","1","2","12","280.148525789696","0.285049322324225"
"38","2021","1","2","13","280.841792125037","0.284402473178643"
"39","2021","1","2","14","281.249339907947","0.28393614007369"
"40","2021","1","2","15","281.111556849668","0.284575467717578"
"41","2021","1","2","16","280.985860024571","0.284789830515823"
"42","2021","1","2","17","280.588464677535","0.286143700820528"
"43","2021","1","2","18","280.114684336786","0.28962239535345"
"44","2021","1","2","19","279.908734923358","0.292552020262797"
"45","2021","1","2","20","279.629301212182","0.293988627086123"
"46","2021","1","2","21","279.419967653463","0.294804710019792"
"47","2021","1","2","22","279.263813520747","0.30398470283586"
"48","2021","1","2","23","279.226587922545","0.306805265970662"
"49","2021","1","3","0","279.174858844524","0.309825148900323"
"50","2021","1","3","1","279.478465022066","0.31172056732691"
"51","2021","1","3","2","279.144401536905","0.312374937974184"
"52","2021","1","3","3","278.899776177293","0.312615626028354"
"53","2021","1","3","4","278.710747490321","0.312709644799514"
"54","2021","1","3","5","278.835477416763","0.312593061523275"
"55","2021","1","3","6","278.823391183581","0.312232029442021"
"56","2021","1","3","7","278.608256232934","0.311743131831988"
"57","2021","1","3","8","278.110786875148","0.311194062208414"
"58","2021","1","3","9","278.49996358362","0.310652514086532"
"59","2021","1","3","10","279.424802146736","0.310513366305215"
"60","2021","1","3","11","280.33562067936","0.310084640708725"
"61","2021","1","3","12","281.097536819177","0.309509245829225"
"62","2021","1","3","13","281.423865115101","0.308787181666716"
"63","2021","1","3","14","281.784034863935","0.308087682009285"
"64","2021","1","3","15","281.803856286355","0.307452115116243"
"65","2021","1","3","16","281.115907893614","0.306899284741822"
"66","2021","1","3","17","279.895681791521","0.306496884401257"
"67","2021","1","3","18","278.638713540554","0.30612833081831"
"68","2021","1","3","19","277.613317517361","0.305801145494673"
"69","2021","1","3","20","277.030277628643","0.305485242423575"
"70","2021","1","3","21","276.636266426898","0.305158057099938"
"71","2021","1","3","22","276.323958161465","0.304665398739059"
"72","2021","1","3","23","275.99956366285","0.304345734917115"
"73","2021","1","4","0","275.912542783937","0.304041114098556"
"74","2021","1","4","1","275.869515793808","0.303744014781691"
"75","2021","1","4","2","275.955086324739","0.303461958468211"
"76","2021","1","4","3","275.798448742696","0.30317990215473"
"77","2021","1","4","4","275.629241478142","0.302912888844636"
"78","2021","1","4","5","275.768958333731","0.302634593282002"
"79","2021","1","4","6","275.855012313989","0.302378862224447"
"80","2021","1","4","7","275.607002809087","0.302149456422816"
"81","2021","1","4","8","275.241998566979","0.302119370416045"
"82","2021","1","4","9","275.433927949915","0.301874921611029"
"83","2021","1","4","10","275.878701331027","0.301145335946827"
"84","2021","1","4","11","276.94519054704","0.300509769053785"
"85","2021","1","4","12","277.930943725394","0.299765140386197"
"86","2021","1","4","13","278.844662953982","0.298926492947449"
"87","2021","1","4","14","279.842018916191","0.298148017522244"
"88","2021","1","4","15","280.14079060046","0.297711770424061"
"89","2021","1","4","16","280.0228289646","0.29749364687497"
"90","2021","1","4","17","279.346483355714","0.297339456090267"
"91","2021","1","4","18","278.346226697541","0.297181504554719"
"92","2021","1","4","19","278.248569933427","0.297031074520862"
"93","2021","1","4","20","277.397699117388","0.296884405237853"
"94","2021","1","4","21","277.275386437582","0.296745257456536"
"95","2021","1","4","22","277.189815906651","0.29910324823723"
"96","2021","1","4","23","277.136153031321","0.29891521069491"
"97","2021","1","5","0","277.131318538048","0.298734694654283"
"98","2021","1","5","1","276.80740748876","0.29853913561027"
"99","2021","1","5","2","276.471893655618","0.298358619569642"
"100","2021","1","5","3","276.281414620663","0.298178103529015"
"101","2021","1","5","4","276.214698613497","0.297990065986695"
"102","2021","1","5","5","276.274162880754","0.297813310696914"
"103","2021","1","5","6","276.349097526485","0.297632794656287"
"104","2021","1","5","7","276.366985151595","0.297474843120738"
"105","2021","1","5","8","276.018901635942","0.297294327080111"
"106","2021","1","5","9","276.050809291544","0.297027313770016"
"107","2021","1","5","10","277.013840351515","0.297219112063183"
"108","2021","1","5","11","278.227298163026","0.296643717183683"
"109","2021","1","5","12","279.493451951212","0.295902849266942"
"110","2021","1","5","13","280.147558891042","0.295229674865436"
"111","2021","1","5","14","280.226361131391","0.294725734252018"
"112","2021","1","5","15","280.33562067936","0.294763341760482"
"113","2021","1","5","16","280.0334648498","0.295466602168759"
"114","2021","1","5","17","279.314092250785","0.296624913429451"
"115","2021","1","5","18","278.550725762986","0.298114170764626"
"116","2021","1","5","19","277.688735612419","0.298791105916979"
"117","2021","1","5","20","276.913766340765","0.299426672810021"
"118","2021","1","5","21","276.40179350316","0.299554538338798"
"119","2021","1","5","22","275.746719664675","0.296993467012398"
"120","2021","1","5","23","275.723514096965","0.296771582712461"
"121","2021","1","6","0","275.917860726538","0.296557219914216"
"122","2021","1","6","1","275.768958333731","0.296350378617664"
"123","2021","1","6","2","275.819720513097","0.296143537321112"
"124","2021","1","6","3","275.921728321156","0.295963021280484"
"125","2021","1","6","4","275.556724079048","0.295774983738164"
"126","2021","1","6","5","275.142408005556","0.295594467697537"
"127","2021","1","6","6","274.981902828894","0.295406430155217"
"128","2021","1","6","7","274.856689453125","0.295229674865436"
"129","2021","1","6","8","274.970300045039","0.295045398073962"
"130","2021","1","6","9","275.25070065487","0.294797188518099"
"131","2021","1","6","10","275.256502046798","0.29487992503672"
"132","2021","1","6","11","275.598300721196","0.294560261214776"
"133","2021","1","6","12","276.205513076278","0.294206750635214"
"134","2021","1","6","13","276.503317861892","0.293826914799728"
"135","2021","1","6","14","276.875090394582","0.293537336984555"
"136","2021","1","6","15","277.39189772546","0.29336434244562"
"137","2021","1","6","16","277.871962907464","0.293247759169382"
"138","2021","1","6","17","277.069437024154","0.293157501149068"
"139","2021","1","6","18","276.532808270857","0.293063482377908"
"140","2021","1","6","19","276.539576561439","0.292976985108441"
"141","2021","1","6","20","276.268844938154","0.29289424858982"
"142","2021","1","6","21","276.198744785696","0.292822794323738"
"143","2021","1","6","22","276.042107203652","0.29280022981866"
"144","2021","1","6","23","275.934298003666","0.292713732549193"
"145","2021","1","7","0","275.92994695972","0.29261219227634"
"146","2021","1","7","1","275.936231800975","0.292514412754333"
"147","2021","1","7","2","275.849210922062","0.292401590228941"
"148","2021","1","7","3","275.965238760613","0.292292528454396"
"149","2021","1","7","4","275.970073253885","0.292175945178157"
"150","2021","1","7","5","275.904324145373","0.292044318898533"
"151","2021","1","7","6","275.78152801624","0.291908931868062"
"152","2021","1","7","7","275.793614249423","0.291777305588438"
"153","2021","1","7","8","275.569777210885","0.291634397056275"
"154","2021","1","7","9","275.816336367806","0.291416273507184"
"155","2021","1","7","10","276.116558400056","0.29076190285991"
"156","2021","1","7","11","276.693313447519","0.290291809004109"
"157","2021","1","7","12","277.192716602615","0.289754021633074"
"158","2021","1","7","13","277.402050161333","0.289253841770502"
"159","2021","1","7","14","277.676649379237","0.288798790918088"
"160","2021","1","7","15","277.71725912273","0.288445280338526"
"161","2021","1","7","16","277.810564842898","0.288197070782663"
"162","2021","1","7","17","277.876797400737","0.288035358496268"
"163","2021","1","7","18","277.772372346041","0.287922535970876"
"164","2021","1","7","19","277.664563146055","0.287836038701409"
"165","2021","1","7","20","277.440726107517","0.287757062933634"
"166","2021","1","7","21","277.282154728164","0.287674326415013"
"167","2021","1","7","22","277.472633763118","0.288591949621536"
"168","2021","1","7","23","277.239611187362","0.288516734604608"
"169","2021","1","8","0","276.958727128204","0.288437758836833"
"170","2021","1","8","1","276.636749876225","0.288377586823291"
"171","2021","1","8","2","276.301236043083","0.288317414809748"
"172","2021","1","8","3","275.986027081686","0.288257242796206"
"173","2021","1","8","4","275.92994695972","0.288193310031817"
"174","2021","1","8","5","275.887886868245","0.288121855765735"
"175","2021","1","8","6","275.686771948091","0.288039119247114"
"176","2021","1","8","7","275.620539390251","0.287937578974262"
"177","2021","1","8","8","275.619089042269","0.28781347419633"
"178","2021","1","8","9","276.140730866421","0.287546460886236"
"179","2021","1","8","10","275.911092435955","0.286583708669557"
"180","2021","1","8","11","276.665273386536","0.285895491264665"
"181","2021","1","8","12","277.372076303041","0.285086929832689"
"182","2021","1","8","13","277.870512559482","0.284252043144787"
"183","2021","1","8","14","278.186204970206","0.283503653726353"
"184","2021","1","8","15","278.249053382754","0.282943301850239"
"185","2021","1","8","16","278.336557710995","0.282586030519831"
"186","2021","1","8","17","278.238900946881","0.2823566247182"
"187","2021","1","8","18","278.245185788136","0.282146022670802"
"188","2021","1","8","19","278.133025544203","0.281935420623403"
"189","2021","1","8","20","278.046971563945","0.281717297074312"
"190","2021","1","8","21","277.959950685032","0.281491652023528"
"191","2021","1","8","22","278.08177991551","0.281254724720205"
"192","2021","1","8","23","278.095316496674","0.280998993662649"
"193","2021","1","9","0","278.157198010568","0.280901214140643"
"194","2021","1","9","1","278.183304274242","0.281085490932116"
"195","2021","1","9","2","278.039236374708","0.28145780526591"
"196","2021","1","9","3","278.033434982781","0.282665006287605"
"197","2021","1","9","4","277.691636308383","0.283646562258516"
"198","2021","1","9","5","277.896135373829","0.285624717203724"
"199","2021","1","9","6","277.923208536157","0.28809553050981"
"200","2021","1","9","7","277.841989049172","0.291653200810507"
"201","2021","1","9","8","277.852141485045","0.298087845508702"
"202","2021","1","9","9","277.883565691319","0.30873077040402"
"203","2021","1","9","10","278.274676197101","0.322713242050944"
"204","2021","1","9","11","278.446784157618","0.335191413359307"
"205","2021","1","9","12","278.411975806053","0.349294229033316"
"206","2021","1","9","13","278.441466215018","0.354318592164109"
"207","2021","1","9","14","278.464671782728","0.354371242675959"
"208","2021","1","9","15","278.483526306492","0.352806770323856"
"209","2021","1","9","16","278.674488790774","0.351817692851252"
"210","2021","1","9","17","278.845146403309","0.351546918790311"
"211","2021","1","9","18","278.943770066077","0.352280265205359"
"212","2021","1","9","19","279.034175090281","0.353239256671192"
"213","2021","1","9","20","279.0433606275","0.353389686705048"
"214","2021","1","9","21","279.124580114486","0.353404729708434"
"215","2021","1","9","22","279.241091402364","0.351580765547929"
"216","2021","1","9","23","279.19709751358","0.351298709234448"
"217","2021","1","10","0","279.126030462467","0.352159921178274"
"218","2021","1","10","1","279.093155908211","0.35269770854931"
"219","2021","1","10","2","278.969876329751","0.351994448141033"
"220","2021","1","10","3","278.837411214072","0.350482626300779"
"221","2021","1","10","4","278.770695206906","0.348737637908048"
"222","2021","1","10","5","278.762960017669","0.347222055316948"
"223","2021","1","10","6","278.655634267009","0.345830577503779"
"224","2021","1","10","7","278.606322435625","0.344634658734623"
"225","2021","1","10","8","278.546858168368","0.343442500716314"
"226","2021","1","10","9","278.56619614146","0.342348122220011"
"227","2021","1","10","10","278.898325829311","0.344687309246473"
"228","2021","1","10","11","279.117328374576","0.344461664195689"
"229","2021","1","10","12","279.437855278573","0.344548161465156"
"230","2021","1","10","13","279.585790772725","0.344627137232931"
"231","2021","1","10","14","279.65105643191","0.344525596960078"
"232","2021","1","10","15","279.577572134161","0.344461664195689"
"233","2021","1","10","16","279.442689771846","0.344081828360202"
"234","2021","1","10","17","279.226587922545","0.343623016756941"
"235","2021","1","10","18","279.091705560229","0.343092750887598"
"236","2021","1","10","19","278.995499144098","0.342378208226782"
"237","2021","1","10","20","278.980512214952","0.341396652255871"
"238","2021","1","10","21","278.962141140514","0.340272187752797"
"239","2021","1","10","22","278.841762258018","0.338218817790661"
"240","2021","1","10","23","278.696244010502","0.337267347826521"
"241","2021","1","11","0","278.522685702003","0.336391092879309"
"242","2021","1","11","1","278.306583852702","0.335548684689715"
"243","2021","1","11","2","278.198291203388","0.334766448513664"
"244","2021","1","11","3","278.093382699365","0.334029341347769"
"245","2021","1","11","4","277.929009928085","0.33330727718526"
"246","2021","1","11","5","277.974937614178","0.332645385036293"
"247","2021","1","11","6","277.839571802535","0.332054947153408"
"248","2021","1","11","7","277.732729501203","0.331475791523062"
"249","2021","1","11","8","277.576575368487","0.330945525653719"
"250","2021","1","11","9","277.753517822277","0.330347566269141"
"251","2021","1","11","10","278.570547185405","0.329226862516913"
"252","2021","1","11","11","279.251727287564","0.328553688115407"
"253","2021","1","11","12","280.20508936099","0.327933164225751"
"254","2021","1","11","13","281.00568144699","0.327361530097097"
"255","2021","1","11","14","281.330559394933","0.326850067981987"
"256","2021","1","11","15","281.381321574299","0.326402538631265"
"257","2021","1","11","16","280.796831337599","0.325981334536468"
"258","2021","1","11","17","279.697951016657","0.325661670714524"
"259","2021","1","11","18","278.147529024022","0.325364571397658"
"260","2021","1","11","19","277.341135546094","0.325082515084178"
"261","2021","1","11","20","276.844149637635","0.324815501774083"
"262","2021","1","11","21","276.76631429594","0.324552249214835"
"263","2021","1","11","22","276.780817775759","0.324322843413204"
"264","2021","1","11","23","276.990151334478","0.324093437611574"
