"","X","Month","Day","mean_temp","mean_mois","WP","Temp","Psi"
"1",1,1,1,281.479456626812,0.259619205766949,5.30995717990719,8.47945662681201,-0.00530995717990719
"2",2,1,2,281.814082140822,0.258727504826699,5.38902758513131,8.81408214082199,-0.00538902758513131
"3",3,1,3,281.903546674443,0.260760027939945,5.21087039204447,8.90354667444302,-0.00521087039204447
"4",4,1,4,281.658957113348,0.260426813037639,5.23957454387999,8.65895711334798,-0.00523957454387999
"5",5,1,5,281.182972077907,0.263010380395837,5.0220100229534,8.18297207790698,-0.0050220100229534
"6",6,1,6,281.096098124365,0.266286367727228,4.76191076272092,8.09609812436503,-0.00476191076272092
"7",7,1,7,280.953670107037,0.26812218173433,4.62340924190586,7.953670107037,-0.00462340924190586
"8",8,1,8,281.222965414767,0.269067803177389,4.55400565186055,8.22296541476697,-0.00455400565186055
"9",9,1,9,281.413891677033,0.268478173125013,4.59712934161427,8.41389167703301,-0.00459712934161427
"10",10,1,10,281.912051188974,0.271053034999119,4.41243082840669,8.91205118897398,-0.00441243082840669
"11",11,1,11,281.44301183311,0.265307052630377,4.83788674871839,8.44301183311001,-0.00483788674871839
"12",12,1,12,280.774977705282,0.261968560288744,5.10837684261547,7.77497770528203,-0.00510837684261547
"13",13,1,13,280.798681736063,0.261343903983928,5.16103943123757,7.79868173606297,-0.00516103943123757
"14",14,1,14,281.070823052301,0.263741494380094,4.9624740088461,8.07082305230102,-0.0049624740088461
"15",15,1,15,280.975328300817,0.26455463583893,4.89727685669687,7.97532830081701,-0.00489727685669687
"16",16,1,16,281.272672120558,0.265200749986984,4.84622340515253,8.27267212055801,-0.00484622340515253
"17",17,1,17,281.311035723361,0.264187149660634,4.9266100609469,8.31103572336099,-0.0049266100609469
"18",18,1,18,280.897689657906,0.263818200560777,4.95627823244989,7.89768965790603,-0.00495627823244989
"19",19,1,19,281.368893341593,0.265190428574461,4.84703379235774,8.36889334159298,-0.00484703379235774
"20",20,1,20,281.672493102759,0.270616816010943,4.44306889342572,8.67249310275901,-0.00444306889342572
"21",21,1,21,281.60376527899,0.270907534650907,4.42262108834044,8.60376527899001,-0.00442262108834044
"22",22,1,22,281.434703863376,0.265685712167536,4.80833411379213,8.434703863376,-0.00480833411379213
"23",23,1,23,281.399826314002,0.264556048611415,4.89716450351832,8.39982631400198,-0.00489716450351832
"24",24,1,24,281.376696093841,0.260435197294539,5.23884991126633,8.37669609384102,-0.00523884991126633
"25",25,1,25,281.035780484137,0.256944079793717,5.55157219009193,8.03578048413698,-0.00555157219009193
"26",26,1,26,280.726394580221,0.258371430369493,5.42100718801583,7.72639458022098,-0.00542100718801583
"27",27,1,27,281.058379711286,0.262674718589869,5.04963842609881,8.05837971128602,-0.00504963842609881
"28",28,1,28,281.216821699867,0.267018307507527,4.70608518068959,8.21682169986701,-0.00470608518068959
"29",29,1,29,281.19882013946,0.268998582442423,4.55904232718441,8.19882013946,-0.00455904232718441
"30",30,1,30,281.251086799611,0.265833741265769,4.79684165259353,8.25108679961102,-0.00479684165259353
"31",31,1,31,281.722031625822,0.264147857881564,4.9297591812545,8.72203162582201,-0.0049297591812545
"32",32,2,1,281.895888151446,0.264812017909647,4.87686043890691,8.895888151446,-0.00487686043890691
"33",33,2,2,281.816472242813,0.26359631745194,4.97422652065279,8.81647224281301,-0.00497422652065279
"34",34,2,3,281.618410458212,0.259223254253862,5.34488988698323,8.618410458212,-0.00534488988698323
"35",35,2,4,281.792961612593,0.257417307416641,5.50785901256028,8.79296161259299,-0.00550785901256028
"36",36,2,5,281.97881572182,0.258591425788238,5.40122152793243,8.97881572182001,-0.00540122152793243
"37",37,2,6,281.99101805736,0.258493447828487,5.41002232743454,8.99101805736001,-0.00541002232743455
"38",38,2,7,281.987289249132,0.266882225003641,4.71640298699093,8.987289249132,-0.00471640298699093
"39",39,2,8,281.826108604651,0.271643148575471,4.37139722347871,8.82610860465098,-0.00437139722347871
"40",40,2,9,281.738970388488,0.269595046447984,4.51586634864789,8.73897038848799,-0.00451586634864789
"41",41,2,10,281.930565835622,0.264659229821396,4.88896742284867,8.93056583562202,-0.00488896742284867
"42",42,2,11,281.575734393752,0.261401772964718,5.15613265759779,8.57573439375199,-0.00515613265759779
"43",43,2,12,281.918928744089,0.264224005449277,4.92365843184358,8.91892874408899,-0.00492365843184358
"44",44,2,13,282.022966205377,0.262075594026649,5.09941979852481,9.02296620537697,-0.00509941979852481
"45",45,2,14,282.174651390536,0.267772135903718,4.64943104912363,9.17465139053598,-0.00464943104912363
"46",46,2,15,282.287549808611,0.269403920144576,4.52964622713675,9.287549808611,-0.00452964622713675
"47",47,2,16,282.230102099057,0.267378004524023,4.67894654695163,9.23010209905698,-0.00467894654695163
"48",48,2,17,282.447318682903,0.26820953200072,4.61694378459018,9.44731868290302,-0.00461694378459018
"49",49,2,18,282.662385962145,0.264326471096095,4.91546382587758,9.66238596214498,-0.00491546382587758
"50",50,2,19,282.635938420924,0.26327395440872,5.0004457085703,9.63593842092399,-0.0050004457085703
"51",51,2,20,282.560055676552,0.26320200586946,5.00632083413173,9.560055676552,-0.00500632083413173
"52",52,2,21,282.600911612138,0.26074283829928,5.21234641075674,9.60091161213802,-0.00521234641075674
"53",53,2,22,282.748985864973,0.258874942949099,5.37585404435393,9.74898586497301,-0.00537585404435393
"54",54,2,23,282.968544048841,0.252728403525477,5.96049030604023,9.96854404884101,-0.00596049030604023
"55",55,2,24,283.164284714277,0.25178623074049,6.05690390125418,10.164284714277,-0.00605690390125418
"56",56,2,25,282.965154416968,0.250577801921557,6.18339499049123,9.96515441696801,-0.00618339499049124
"57",57,2,26,282.997496592645,0.25306039943971,5.9269681881309,9.99749659264501,-0.0059269681881309
"58",58,2,27,282.710652463213,0.255986642734084,5.64132857787861,9.71065246321302,-0.00564132857787861
"59",59,2,28,282.679864976867,0.256170266333776,5.62397663556235,9.67986497686701,-0.00562397663556235
"60",60,2,29,283.730280227271,0.225752835342462,9.68017349461954,10.730280227271,-0.00968017349461954
"61",61,3,1,283.048046572174,0.252105419488362,6.02402708179556,10.048046572174,-0.00602402708179556
"62",62,3,2,283.517340369731,0.250095423612364,6.23479573147229,10.517340369731,-0.00623479573147229
"63",63,3,3,283.822541689636,0.255307089058641,5.70612143149307,10.822541689636,-0.00570612143149307
"64",64,3,4,283.82157916854,0.259049268142366,5.36032933161618,10.82157916854,-0.00536032933161618
"65",65,3,5,283.659721312266,0.264563621315469,4.89656232527538,10.659721312266,-0.00489656232527538
"66",66,3,6,283.410635672272,0.261360124631318,5.15966348454988,10.410635672272,-0.00515966348454988
"67",67,3,7,283.381527797992,0.253976972457707,5.83561962625586,10.381527797992,-0.00583561962625586
"68",68,3,8,283.699053105242,0.252880296936246,5.94512447723085,10.699053105242,-0.00594512447723085
"69",69,3,9,283.934149366885,0.247451204020649,6.52610457877947,10.934149366885,-0.00652610457877947
"70",70,3,10,284.305956348038,0.244788529132511,6.83659026639032,11.305956348038,-0.00683659026639032
"71",71,3,11,284.593038366966,0.236217618183819,7.96780660495103,11.593038366966,-0.00796780660495103
"72",72,3,12,284.650261640491,0.23868621896191,7.61976170701418,11.650261640491,-0.00761976170701418
"73",73,3,13,284.479964140689,0.239550427972615,7.5023637556542,11.479964140689,-0.0075023637556542
"74",74,3,14,284.526890489447,0.238482301658172,7.64779223595403,11.526890489447,-0.00764779223595403
"75",75,3,15,284.892589987967,0.233754830078028,8.33476892823985,11.892589987967,-0.00833476892823985
"76",76,3,16,284.658922877275,0.229213964426571,9.06765004055502,11.658922877275,-0.00906765004055502
"77",77,3,17,284.949111283358,0.227915294789589,9.29171655664059,11.949111283358,-0.00929171655664059
"78",78,3,18,285.024610120394,0.226690431517201,9.50933540686772,12.024610120394,-0.00950933540686772
"79",79,3,19,284.940010164629,0.2318313447118,8.63594875971228,11.940010164629,-0.00863594875971228
"80",80,3,20,284.926144080903,0.230828455781258,8.79830257397325,11.926144080903,-0.00879830257397325
"81",81,3,21,285.016077756762,0.229941565509506,8.94502325613609,12.016077756762,-0.00894502325613609
"82",82,3,22,285.17583368482,0.237166968040847,7.83168560266499,12.17583368482,-0.00783168560266499
"83",83,3,23,285.137256088791,0.241881721184474,7.19661153960214,12.137256088791,-0.00719661153960214
"84",84,3,24,284.939154782697,0.239368928918874,7.52683338489758,11.939154782697,-0.00752683338489758
"85",85,3,25,284.990058754881,0.23984588458306,7.4627398040097,11.990058754881,-0.0074627398040097
"86",86,3,26,285.065921127501,0.237008651178683,7.85418528072778,12.065921127501,-0.00785418528072778
"87",87,3,27,285.131726157166,0.234109670056778,8.28063098005343,12.131726157166,-0.00828063098005343
"88",88,3,28,285.349383669223,0.233890149893481,8.31407185650065,12.349383669223,-0.00831407185650065
"89",89,3,29,285.635077795069,0.235139807073776,8.12590052937625,12.635077795069,-0.00812590052937625
"90",90,3,30,285.865271089695,0.240401281706491,7.3889508547039,12.865271089695,-0.0073889508547039
"91",91,3,31,285.997367389459,0.244787311803295,6.83673633007439,12.997367389459,-0.00683673633007439
"92",92,4,1,285.740980810125,0.247899575404113,6.47554523524126,12.740980810125,-0.00647554523524126
"93",93,4,2,285.7942914405,0.249605170791055,6.28757634122288,12.7942914405,-0.00628757634122288
"94",94,4,3,285.807718753762,0.253615748122408,5.87141172073194,12.807718753762,-0.00587141172073194
"95",95,4,4,285.823036862341,0.254666905591707,5.76800166478344,12.823036862341,-0.00576800166478344
"96",96,4,5,285.710973886207,0.252105765060808,6.02399160680727,12.710973886207,-0.00602399160680727
"97",97,4,6,285.971899498272,0.245242915104551,6.78233752259582,12.971899498272,-0.00678233752259582
"98",98,4,7,285.732633567049,0.242331656167278,7.13938221833342,12.732633567049,-0.00713938221833342
"99",99,4,8,285.869093534173,0.244448772883395,6.87750633259904,12.869093534173,-0.00687750633259904
"100",100,4,9,286.1790548993,0.241708656543323,7.21877495359858,13.1790548993,-0.00721877495359858
"101",101,4,10,286.3254685104,0.238004473948235,7.71397411446216,13.3254685104,-0.00771397411446216
"102",102,4,11,286.614804016277,0.242496101288861,7.11860576236325,13.614804016277,-0.00711860576236325
"103",103,4,12,286.280988867975,0.243807796607801,6.95552289232091,13.280988867975,-0.00695552289232091
"104",104,4,13,286.40510910305,0.247470762535009,6.52388898864154,13.40510910305,-0.00652388898864154
"105",105,4,14,286.626480720332,0.241475851887246,7.24872182545291,13.626480720332,-0.00724872182545291
"106",106,4,15,286.928412766672,0.23469423519154,8.19238581966962,13.928412766672,-0.00819238581966962
"107",107,4,16,287.044106252647,0.233360671103642,8.39541827635138,14.044106252647,-0.00839541827635138
"108",108,4,17,287.235400022001,0.22688213524474,9.47486426925917,14.235400022001,-0.00947486426925917
"109",109,4,18,287.394269545528,0.220193112332899,10.774776900029,14.394269545528,-0.010774776900029
"110",110,4,19,287.288189502472,0.222628168035668,10.2775170101723,14.288189502472,-0.0102775170101723
"111",111,4,20,287.084610040807,0.224573298304935,9.90050408920681,14.084610040807,-0.00990050408920681
"112",112,4,21,287.226719184759,0.234386033829387,8.23876620018913,14.226719184759,-0.00823876620018913
"113",113,4,22,287.540737551992,0.231668987302673,8.6619800595558,14.540737551992,-0.0086619800595558
"114",114,4,23,288.014053802544,0.228410171758474,9.20553649541868,15.014053802544,-0.00920553649541868
"115",115,4,24,288.563535944496,0.222226975795029,10.357466551472,15.563535944496,-0.010357466551472
"116",116,4,25,288.841691921544,0.213187280540556,12.3804603774729,15.841691921544,-0.0123804603774729
"117",117,4,26,288.828419995468,0.210011480206152,13.2050553668238,15.828419995468,-0.0132050553668238
"118",118,4,27,288.540543814265,0.215619515870658,11.791541794804,15.540543814265,-0.011791541794804
"119",119,4,28,288.336711526043,0.217488910382432,11.3622434147283,15.336711526043,-0.0113622434147283
"120",120,4,29,288.381120063967,0.218835779043977,11.0648412000309,15.381120063967,-0.0110648412000309
