"","X","Month","Day","mean_temp","mean_mois","WP","Temp","Psi"
"106",106,4,15,290.111921626266,0.122965767162485,1255.47675528481,17.111921626266,-1.25547675528481
"107",107,4,16,290.202554599075,0.125673436034094,1143.33889355197,17.202554599075,-1.14333889355197
"108",108,4,17,290.732824036797,0.121207640938512,1335.5945577781,17.732824036797,-1.3355945577781
"109",109,4,18,290.81392651867,0.121805134434415,1307.67813866137,17.81392651867,-1.30767813866137
"110",110,4,19,290.82181554121,0.125011766341123,1169.56180243056,17.82181554121,-1.16956180243056
"111",111,4,20,290.326874976301,0.136289278302394,807.030390193013,17.326874976301,-0.807030390193013
"112",112,4,21,290.503356101234,0.13565434368552,823.38208532763,17.503356101234,-0.82338208532763
"113",113,4,22,290.800209298012,0.133506125522861,881.822269881191,17.800209298012,-0.881822269881192
"114",114,4,23,291.208338873995,0.131489319485202,941.409078836917,18.208338873995,-0.941409078836917
"115",115,4,24,291.655785499985,0.118730572358653,1459.47149372827,18.655785499985,-1.45947149372827
"116",116,4,25,291.628368884916,0.121515427546377,1321.12321070706,18.628368884916,-1.32112321070706
"117",117,4,26,292.005616760683,0.124540011156986,1188.71186168805,19.005616760683,-1.18871186168805
"118",118,4,27,292.397842228682,0.116777539391691,1567.24980295457,19.397842228682,-1.56724980295457
"119",119,4,28,291.799223717361,0.122873902285443,1259.51378991498,18.799223717361,-1.25951378991498
"120",120,4,29,291.519222237948,0.120196462061217,1384.53381253954,18.519222237948,-1.38453381253954
"121",121,4,30,291.970740751615,0.114930144830295,1678.36794288645,18.970740751615,-1.67836794288645
"122",122,5,1,291.76789227022,0.114730566373134,1690.9454738486,18.76789227022,-1.6909454738486
"123",123,5,2,292.132871637847,0.116733272917186,1569.80437882384,19.132871637847,-1.56980437882384
"124",124,5,3,292.429955663867,0.11996765494586,1395.91277344659,19.429955663867,-1.39591277344659
"125",125,5,4,292.7049970091,0.126143435383531,1125.15153955901,19.7049970091,-1.12515153955901
"126",126,5,5,292.557392489796,0.121788628043359,1308.43964265201,19.557392489796,-1.30843964265201
"127",127,5,6,292.602508952882,0.12036882328508,1376.03744651538,19.602508952882,-1.37603744651539
"128",128,5,7,293.002230628901,0.120236153801537,1382.57153099102,20.002230628901,-1.38257153099102
"129",129,5,8,293.399335680142,0.1166663014486,1573.67900367618,20.399335680142,-1.57367900367618
"130",130,5,9,294.04441306,0.117873313433868,1505.61636943084,21.04441306,-1.50561636943084
"131",131,5,10,294.026528243526,0.113923748420032,1742.99130255795,21.026528243526,-1.74299130255795
"132",132,5,11,294.272795569746,0.110140456561394,2015.12140606779,21.272795569746,-2.01512140606779
"133",133,5,12,294.142186920411,0.104021211211545,2575.96877027881,21.142186920411,-2.57596877027881
"134",134,5,13,294.301048700959,0.095714949429978,3682.93929328144,21.301048700959,-3.68293929328144
"135",135,5,14,294.737072422513,0.0895871015728978,4893.58367798938,21.737072422513,-4.89358367798938
"136",136,5,15,294.645014738977,0.0847985552722415,6195.95840062189,21.645014738977,-6.19595840062189
"137",137,5,16,294.72085224119,0.0823344373251805,7032.70812839908,21.72085224119,-7.03270812839908
"138",138,5,17,294.817454264703,0.0820697242717272,7130.66879914482,21.817454264703,-7.13066879914482
"139",139,5,18,295.099768606393,0.0821926708161979,7084.96294164653,22.099768606393,-7.08496294164653
"140",140,5,19,295.299499771947,0.0801821687233211,7880.22409204002,22.299499771947,-7.88022409204002
"141",141,5,20,295.222758404952,0.079996505844114,7959.0887207444,22.222758404952,-7.9590887207444
"142",142,5,21,295.089136208453,0.0878141185752412,5332.34401373507,22.089136208453,-5.33234401373507
"143",143,5,22,295.635800001064,0.0893175956503542,4957.32869314851,22.635800001064,-4.95732869314851
"144",144,5,23,296.056585554033,0.08304758764122,6776.93368514509,23.056585554033,-6.77693368514509
"145",145,5,24,295.880330135331,0.0798950435813938,8002.59838622099,22.880330135331,-8.00259838622099
"146",146,5,25,296.018778714961,0.07994778415334,7979.94535914079,23.018778714961,-7.97994535914079
"147",147,5,26,296.300457494562,0.0803253851234026,7820.04697852914,23.300457494562,-7.82004697852914
"148",148,5,27,296.439678804082,0.0812621443455485,7440.10009059161,23.439678804082,-7.44010009059161
"149",149,5,28,296.654830112561,0.0814216078390142,7377.70828179353,23.654830112561,-7.37770828179353
"150",150,5,29,297.039036762003,0.0811560127094784,7481.98597392162,24.039036762003,-7.48198597392162
"151",151,5,30,297.233236296885,0.0780102204124811,8866.85806807084,24.233236296885,-8.86685806807084
"152",152,5,31,297.353151551095,0.0796830334389648,8094.46432619557,24.353151551095,-8.09446432619557
"153",153,6,1,297.445211192013,0.0892535373874885,4972.63040338494,24.445211192013,-4.97263040338494
"154",154,6,2,297.623025762643,0.087152884552371,5508.3176804544,24.623025762643,-5.5083176804544
"155",155,6,3,298.021154312231,0.0821730694677837,7092.22556735281,25.021154312231,-7.09222556735281
"156",156,6,4,298.282235107539,0.0777919901553985,8974.20410984711,25.282235107539,-8.97420410984711
"157",157,6,5,298.444041393068,0.0736938673220214,11322.9322862171,25.444041393068,-11.3229322862171
"158",158,6,6,298.58169885493,0.0713205372447995,13032.5399583512,25.58169885493,-13.0325399583513
"159",159,6,7,298.539659682746,0.0706615858414057,13562.6889928485,25.539659682746,-13.5626889928485
"160",160,6,8,298.693710347731,0.0704167438291831,13766.4272304073,25.693710347731,-13.7664272304073
"161",161,6,9,298.366672905776,0.0728091154368531,11925.9269681063,25.366672905776,-11.9259269681063
"162",162,6,10,298.678632356495,0.0742654781801959,10953.2823028154,25.678632356495,-10.9532823028154
"163",163,6,11,298.878132628276,0.0734778667272704,11466.6100758284,25.878132628276,-11.4666100758284
"164",164,6,12,298.844595841231,0.071465984202436,12918.9848638361,25.844595841231,-12.9189848638361
"165",165,6,13,299.394723856894,0.0702029576649706,13947.4166914462,26.394723856894,-13.9474166914462
"166",166,6,14,299.785820092424,0.069739939368311,14349.5672916337,26.785820092424,-14.3495672916337
"167",167,6,15,299.971163687469,0.0727342451028248,11978.7506331844,26.971163687469,-11.9787506331844
"168",168,6,16,299.947978083032,0.0769780717101835,9388.96777558537,26.947978083032,-9.38896777558537
"169",169,6,17,300.028359308052,0.0766928959934752,9539.8592329444,27.028359308052,-9.5398592329444
"170",170,6,18,300.054254988788,0.0744303645479815,10849.4285369807,27.054254988788,-10.8494285369807
"171",171,6,19,300.181913402385,0.0724373053934975,12191.1138744913,27.181913402385,-12.1911138744913
"172",172,6,20,300.358133294161,0.0701749518095722,13971.34296298,27.358133294161,-13.97134296298
"173",173,6,21,300.784255849735,0.0687857062716162,15224.4372400074,27.784255849735,-15.2244372400074
"174",174,6,22,301.210990439486,0.067981458826287,16013.3513226299,28.210990439486,-16.0133513226299
"175",175,6,23,301.698686722245,0.0680833579007327,15910.6516026731,28.698686722245,-15.9106516026731
"176",176,6,24,301.880681989052,0.0678768498165224,16119.6337336342,28.880681989052,-16.1196337336342
"177",177,6,25,301.730814217239,0.0683857423356141,15610.6348063446,28.730814217239,-15.6106348063446
"178",178,6,26,301.798820135823,0.0677290540178384,16271.2803169161,28.798820135823,-16.2712803169161
"179",179,6,27,301.999017216941,0.0671966423914937,16832.351684909,28.999017216941,-16.832351684909
"180",180,6,28,302.250895782675,0.066908942481522,17145.4679851508,29.250895782675,-17.1454679851508
"181",181,6,29,302.408194830402,0.066524311716519,17575.3786218446,29.408194830402,-17.5753786218446
"182",182,6,30,302.122186544047,0.0667588331845805,17311.6890506217,29.122186544047,-17.3116890506217
"183",183,7,1,302.023624145144,0.0724838699958535,12157.5070796282,29.023624145144,-12.1575070796282
"184",184,7,2,302.105731381262,0.0715150510327561,12880.9521906455,29.105731381262,-12.8809521906455
"185",185,7,3,302.032887009839,0.0691289460851715,14902.3647957806,29.032887009839,-14.9023647957806
"186",186,7,4,302.286152558078,0.0667673200376752,17302.2384338495,29.286152558078,-17.3022384338495
"187",187,7,5,302.410759608562,0.0650657026706987,19331.4465675925,29.410759608562,-19.3314465675925
"188",188,7,6,302.618905508949,0.0646983800148687,19807.3395035544,29.618905508949,-19.8073395035544
"189",189,7,7,302.640920169667,0.0646561616403769,19862.9573211545,29.640920169667,-19.8629573211545
"190",190,7,8,302.532312845459,0.0645951506069734,19943.6728706053,29.532312845459,-19.9436728706053
"191",191,7,9,302.596106044995,0.0638579000482037,20951.7436900379,29.596106044995,-20.9517436900379
"192",192,7,10,302.642594028549,0.0640361990746987,20702.2959254957,29.642594028549,-20.7022959254957
"193",193,7,11,302.880464050466,0.0640042667982175,20746.700266745,29.880464050466,-20.746700266745
"194",194,7,12,302.862471020981,0.0642365244550269,20426.3847997784,29.862471020981,-20.4263847997784
"195",195,7,13,302.76175056613,0.0643189748682387,20314.1424579826,29.76175056613,-20.3141424579826
"196",196,7,14,302.357117176891,0.0672408633538533,16784.8512067468,29.357117176891,-16.7848512067468
"197",197,7,15,302.314490809382,0.0685103361378261,15489.0475026305,29.314490809382,-15.4890475026305
"198",198,7,16,302.288088289463,0.0669094658749299,17144.8918646001,29.288088289463,-17.1448918646001
"199",199,7,17,302.595913442137,0.0651234016924717,19257.9798605193,29.595913442137,-19.2579798605193
"200",200,7,18,302.794800057331,0.0631869361820713,21924.301229982,29.794800057331,-21.924301229982
"201",201,7,19,302.814468009458,0.063767405783307,21079.7663716193,29.814468009458,-21.0797663716193
"202",202,7,20,303.064195733946,0.064833234354993,19630.9658978544,30.064195733946,-19.6309658978544
"203",203,7,21,303.203978961657,0.0644881020608952,20086.274039528,30.203978961657,-20.086274039528
"204",204,7,22,303.537325992172,0.0643646176507669,20252.3344359128,30.537325992172,-20.2523344359128
"205",205,7,23,303.525229753592,0.065018000230228,19392.4459319689,30.525229753592,-19.3924459319689
"206",206,7,24,303.483437151846,0.064345710692438,20277.9094786322,30.483437151846,-20.2779094786322
"207",207,7,25,303.419948805484,0.0629677227473875,22254.058797321,30.419948805484,-22.254058797321
"208",208,7,26,303.544815722406,0.064046536720849,20687.9457256639,30.544815722406,-20.6879457256639
"209",209,7,27,303.682048209161,0.064795017334219,19680.7519745278,30.682048209161,-19.6807519745278
"210",210,7,28,303.544491380741,0.0645567265665279,19994.7141487974,30.544491380741,-19.9947141487974
"211",211,7,29,303.453159567383,0.0635158396491899,21440.7592439572,30.453159567383,-21.4407592439572
"212",212,7,30,303.606568944461,0.0631473458206884,21983.4080667534,30.606568944461,-21.9834080667534
"213",213,7,31,303.602244583145,0.0629604116983224,22265.1616200883,30.602244583145,-22.2651616200883
"214",214,8,1,303.962656732881,0.0644813564053931,20095.3020733827,30.962656732881,-20.0953020733827
"215",215,8,2,303.778627896178,0.0653253658947564,19003.5199977547,30.778627896178,-19.0035199977547
"216",216,8,3,303.592694802868,0.0658694879836154,18338.3071920795,30.592694802868,-18.3383071920795
"217",217,8,4,303.302227993761,0.0652809727988195,19059.094866191,30.302227993761,-19.059094866191
"218",218,8,5,303.48172041591,0.0648428082021645,19618.5181834036,30.48172041591,-19.6185181834036
"219",219,8,6,303.418267541007,0.0644735064161641,20105.8143886802,30.418267541007,-20.1058143886802
"220",220,8,7,303.480137545015,0.0649235268869569,19513.9553611874,30.480137545015,-19.5139553611874
"221",221,8,8,303.20365593587,0.0666598055654655,17422.4339452817,30.20365593587,-17.4224339452817
"222",222,8,9,303.021633789153,0.0665021946981417,17600.501085517,30.021633789153,-17.600501085517
"223",223,8,10,302.740564959599,0.0688625545603985,15151.5884114816,29.740564959599,-15.1515884114816
"224",224,8,11,302.649219664782,0.0706283814395184,13590.1001633504,29.649219664782,-13.5901001633504
"225",225,8,12,302.741374571774,0.0679522890918786,16042.9005919103,29.741374571774,-16.0429005919103
"226",226,8,13,302.35923372133,0.0678215786760456,16176.1401572105,29.35923372133,-16.1761401572105
"227",227,8,14,302.218265518513,0.069886219929018,14220.989874549,29.218265518513,-14.220989874549
"228",228,8,15,302.455043046563,0.0678779623625828,16118.4988232241,29.455043046563,-16.1184988232241
"229",229,8,16,302.449197293593,0.0680444420399274,15949.7771261268,29.449197293593,-15.9497771261269
"230",230,8,17,302.235594972388,0.0709697869746042,13311.4848135371,29.235594972388,-13.3114848135371
"231",231,8,18,302.285366807414,0.0710923881524939,13213.1533043752,29.285366807414,-13.2131533043752
"232",232,8,19,302.469618916063,0.0703238131618589,13844.7435820306,29.469618916063,-13.8447435820306
"233",233,8,20,302.588218123462,0.068778349427637,15231.4338316783,29.588218123462,-15.2314338316783
"234",234,8,21,302.203806770147,0.0713917008620978,12976.8271704707,29.203806770147,-12.9768271704707
"235",235,8,22,301.947001274607,0.0790351261276262,8383.38161953854,28.947001274607,-8.38338161953854
"236",236,8,23,301.703297873128,0.0794735383837421,8186.52082206719,28.703297873128,-8.18652082206719
"237",237,8,24,301.801051603123,0.0819434800552572,7177.97942833798,28.801051603123,-7.17797942833798
"238",238,8,25,301.662512729418,0.0802023943072212,7871.69111132259,28.662512729418,-7.87169111132259
"239",239,8,26,301.732306950624,0.0754225024242491,10249.5187230757,28.732306950624,-10.2495187230757
"240",240,8,27,301.8123721102,0.0726928151957989,12008.1048693155,28.8123721102,-12.0081048693155
"241",241,8,28,301.721177180519,0.072203688158847,12361.4602346499,28.721177180519,-12.3614602346499
"242",242,8,29,301.232401847913,0.0768720629549925,9444.7128876865,28.232401847913,-9.4447128876865
"243",243,8,30,300.963077087479,0.0833950310208338,6656.47897585294,27.963077087479,-6.65647897585294
"244",244,8,31,300.61950047832,0.0855809477857322,5956.27437923836,27.61950047832,-5.95627437923836
"245",245,9,1,300.431558413777,0.0827553152015982,6880.34810274868,27.431558413777,-6.88034810274868
"246",246,9,2,300.193883105481,0.0814209203915041,7377.97586570222,27.193883105481,-7.37797586570222
"247",247,9,3,300.018404977565,0.0800603819392587,7931.84653291369,27.018404977565,-7.93184653291369
"248",248,9,4,300.206751076082,0.0787464678734918,8516.18948730921,27.206751076082,-8.51618948730921
"249",249,9,5,300.02066721706,0.0776558149046385,9042.0000803681,27.02066721706,-9.0420000803681
"250",250,9,6,299.796055470575,0.0774620305628582,9139.56940105005,26.796055470575,-9.13956940105005
"251",251,9,7,299.311318850958,0.0819414599442087,7178.73961515637,26.311318850958,-7.17873961515637
"252",252,9,8,299.013071100799,0.0905179252331662,4681.05122230039,26.013071100799,-4.68105122230039
"253",253,9,9,298.921748523584,0.0908304466850712,4612.25605954689,25.921748523584,-4.61225605954689
"254",254,9,10,298.769627073495,0.0877848058457883,5339.99685952416,25.769627073495,-5.33999685952416
"255",255,9,11,298.437617106047,0.0861736531881236,5782.27654427278,25.437617106047,-5.78227654427278
"256",256,9,12,298.469977467254,0.0957806869160033,3672.09334692157,25.469977467254,-3.67209334692157
"257",257,9,13,298.173010383678,0.0989330916401318,3195.22362556249,25.173010383678,-3.19522362556249
"258",258,9,14,297.825531158692,0.0948975412212336,3821.15856647547,24.825531158692,-3.82115856647547
"259",259,9,15,297.810527712257,0.0949051092982285,3819.84979784758,24.810527712257,-3.81984979784758
"260",260,9,16,297.698514480583,0.0994147474598071,3129.25339594889,24.698514480583,-3.12925339594889
"261",261,9,17,297.754980297203,0.0968924146604441,3494.49670526583,24.754980297203,-3.49449670526583
"262",262,9,18,297.234048482258,0.101839073784912,2821.58181221149,24.234048482258,-2.82158181221149
"263",263,9,19,297.096444169129,0.0974942143357288,3402.77593868481,24.096444169129,-3.40277593868481
"264",264,9,20,297.141582736091,0.0933859880060605,4094.01727627062,24.141582736091,-4.09401727627062
"265",265,9,21,297.149509533783,0.0891465885013448,4998.30745458454,24.149509533783,-4.99830745458454
"266",266,9,22,297.153398676874,0.085108684224669,6099.55384134831,24.153398676874,-6.09955384134831
"267",267,9,23,296.68211884925,0.0858135521012609,5887.23046385299,23.68211884925,-5.88723046385299
"268",268,9,24,296.963621020446,0.0861702688137622,5783.25215563661,23.963621020446,-5.78325215563661
"269",269,9,25,296.846214919821,0.0899513738315047,4809.02163505424,23.846214919821,-4.80902163505424
"270",270,9,26,296.115861618164,0.0929546664926346,4176.24689675704,23.115861618164,-4.17624689675704
"271",271,9,27,295.742785210261,0.104040196293137,2573.95017039328,22.742785210261,-2.57395017039328
"272",272,9,28,295.355791989957,0.115138024770345,1665.38964601774,22.355791989957,-1.66538964601774
"273",273,9,29,295.188269845282,0.11825453913326,1484.87678188787,22.188269845282,-1.48487678188787
"274",274,9,30,295.233687723947,0.113411456073999,1777.06481195179,22.233687723947,-1.77706481195179
"275",275,10,1,295.505567823281,0.108725236178532,2130.2363530078,22.505567823281,-2.1302363530078
"276",276,10,2,295.375156675386,0.10638659765596,2338.80227833445,22.375156675386,-2.33880227833445
"277",277,10,3,295.239803829279,0.101880149802786,2816.69830533383,22.239803829279,-2.81669830533383
"278",278,10,4,295.017139367853,0.0949620547073797,3810.0197716118,22.017139367853,-3.8100197716118
"279",279,10,5,295.051556580853,0.0901773929142248,4757.4585177077,22.051556580853,-4.7574585177077
"280",280,10,6,294.871677240931,0.085895254621583,5863.21309055603,21.871677240931,-5.86321309055603
"281",281,10,7,295.180677227695,0.0901947340988003,4753.53058597606,22.180677227695,-4.75353058597606
"282",282,10,8,294.859792301893,0.0862780191394362,5752.29039280762,21.859792301893,-5.75229039280762
"283",283,10,9,294.288357722234,0.0970681123200671,3467.40680016532,21.288357722234,-3.46740680016532
"284",284,10,10,294.064174513492,0.10655137891821,2323.30468150144,21.064174513492,-2.32330468150144
"285",285,10,11,294.077920032433,0.110698609854644,1971.83693801003,21.077920032433,-1.97183693801003
"286",286,10,12,293.70606214449,0.116305290537276,1594.76950407073,20.70606214449,-1.59476950407073
"287",287,10,13,293.253659455021,0.120599941167685,1364.74536425924,20.253659455021,-1.36474536425924
"288",288,10,14,292.782955238417,0.124228961319717,1201.55006491459,19.782955238417,-1.20155006491459
"289",289,10,15,292.315125881875,0.121597100766308,1317.31563960439,19.315125881875,-1.31731563960439
