"","Month","Day","mean_temp","mean_mois"
"1",1,1,282.762278131744,0.173536137134183
"2",1,2,283.051762558367,0.171531715739825
"3",1,3,282.743926120867,0.171638316535147
"4",1,4,283.105226977275,0.170346700520831
"5",1,5,282.98021240872,0.168577294946213
"6",1,6,282.481654112731,0.165634460974685
"7",1,7,282.193497087953,0.168210462104215
"8",1,8,281.750799571111,0.163769789495522
"9",1,9,281.886907841516,0.159708120704976
"10",1,10,282.121201037728,0.165425372545059
"11",1,11,282.290109326022,0.168551111204945
"12",1,12,282.070673659523,0.165836615438082
"13",1,13,282.04529686078,0.164160347287783
"14",1,14,282.353635963335,0.164936714334972
"15",1,15,282.246995013116,0.162874872707337
"16",1,16,282.315643070388,0.163104811260192
"17",1,17,282.395673496066,0.166848486875735
"18",1,18,282.349720003994,0.164953949828344
"19",1,19,282.634305209524,0.175415340873276
"20",1,20,282.282915440827,0.186173620633412
"21",1,21,282.315052391986,0.185602757845426
"22",1,22,282.626734999172,0.178881513967747
"23",1,23,282.946810506531,0.171401724230362
"24",1,24,282.947595524004,0.164504042601025
"25",1,25,282.810264075468,0.159472102270469
"26",1,26,282.72924573451,0.163798812807811
"27",1,27,282.846356335964,0.170547458807987
"28",1,28,282.836923334403,0.181059133389046
"29",1,29,282.945350801736,0.176273409093731
"30",1,30,282.911004048274,0.16972499062598
"31",1,31,283.069459143132,0.16408980072525
"32",2,1,283.230084920952,0.162313910514794
"33",2,2,282.985041471912,0.16048154594017
"34",2,3,282.9428891856,0.15651484510369
"35",2,4,283.250716203399,0.153777413191503
"36",2,5,283.388234572801,0.155105605507105
"37",2,6,283.596241428626,0.15047149144666
"38",2,7,283.559385799066,0.146322747183561
"39",2,8,283.4872049966,0.143531734544911
"40",2,9,283.544646384888,0.138326479165035
"41",2,10,283.964442742009,0.135652474133456
"42",2,11,284.246492528547,0.133029166991435
"43",2,12,284.324451436688,0.132997695373357
"44",2,13,284.529328642847,0.142288454517506
"45",2,14,284.71011645378,0.140869517255539
"46",2,15,284.470078682621,0.13930180844188
"47",2,16,284.258894263527,0.139641986035767
"48",2,17,283.872824162568,0.141090854537169
"49",2,18,283.775035583763,0.145674704954667
"50",2,19,284.100096368431,0.153652421462377
"51",2,20,284.071886769006,0.15708883078217
"52",2,21,284.349080771705,0.156471350979362
"53",2,22,284.492141411807,0.155427428652247
"54",2,23,284.884152959919,0.151952365219731
"55",2,24,284.70086978515,0.149324047185191
"56",2,25,284.817957179925,0.151913777575695
"57",2,26,285.203455121474,0.153511554951815
"58",2,27,285.143389528589,0.150459417397117
"59",2,28,285.04342885383,0.145697836749696
"60",2,29,285.947490042854,0.0996805049254776
"61",3,1,285.380114944479,0.139337158245011
"62",3,2,285.746980449986,0.141551161733933
"63",3,3,286.005801191891,0.149221643153402
"64",3,4,286.097794971045,0.160187713580564
"65",3,5,286.043082903302,0.157463143668286
"66",3,6,285.785334289566,0.148125790208373
"67",3,7,285.967537930941,0.142233359987659
"68",3,8,286.171532126051,0.137555191748388
"69",3,9,286.347775957225,0.134501832147454
"70",3,10,286.785915836871,0.125366900129877
"71",3,11,287.238273395295,0.12014191621019
"72",3,12,287.618544127865,0.121644594629343
"73",3,13,287.072283540963,0.122814133214681
"74",3,14,286.57191223721,0.133879558113379
"75",3,15,286.55817764044,0.135250239736473
"76",3,16,286.666873242332,0.13401762844593
"77",3,17,286.845983904919,0.130542036460708
